10	2000
20110320_0102	0	1216
20110320_0102	0	1214
20110320_0102	0	1226
20110320_0102	0	1229
20110320_0102	0	1218
20110320_0102	0	1231
20110320_0102	0	1220
20110320_0102	0	1227
20110320_0102	0	1233
20110320_0102	0	1223
20110320_0102	0	1232
20110320_0132	0	948
20110320_0132	0	952
20110320_0132	0	943
20110320_0132	0	932
20110320_0132	0	942
20110320_0132	0	936
20110320_0132	0	937
20110320_0132	0	949
20110320_0132	0	934
20110320_0132	0	946
20110320_0132	0	935
20110320_0132	0	950
20110320_0132	0	945
20110320_0132	0	941
20110320_0132	0	951
20110320_0132	0	939
20110320_0132	0	930
20110320_0132	0	947
20110320_0132	0	928
20110320_0143	0	917
20110320_0143	0	934
20110320_0143	0	913
20110320_0143	0	933
20110320_0143	0	926
20110320_0143	0	921
20110320_0143	0	935
20110320_0143	0	928
20110320_0143	0	919
20110320_0143	0	924
20110320_0143	0	930
20110320_0143	0	922
20110320_0143	0	920
20110320_0143	0	932
20110320_0143	0	918
20110320_0143	0	931
20110320_0143	0	923
20110320_0143	0	916
20110320_0143	0	912
20110320_0150	0	975
20110320_0150	0	979
20110320_0150	0	962
20110320_0150	0	970
20110320_0150	0	986
20110320_0150	0	985
20110320_0150	0	963
20110320_0150	0	967
20110320_0150	0	984
20110320_0150	0	978
20110320_0150	0	971
20110320_0150	0	969
20110320_0150	0	981
20110320_0150	0	980
20110320_0150	0	983
20110320_0150	0	966
20110320_0150	0	972
20110320_0171	0	924
20110320_0171	0	913
20110320_0171	0	930
20110320_0171	0	933
20110320_0171	0	927
20110320_0171	0	929
20110320_0171	0	914
20110320_0171	0	911
20110320_0171	0	922
20110320_0171	0	934
20110320_0171	0	921
20110320_0171	0	919
20110320_0171	0	923
20110320_0171	0	926
20110320_0171	0	932
20110320_0171	0	915
20110320_0171	0	920
20110320_0171	0	928
20110320_0171	0	918
20110320_0171	0	917
20110422_0017	0	838
20110422_0017	0	839
20110422_0017	0	835
20110422_0017	0	831
20110422_0017	0	820
20110422_0017	0	816
20110422_0017	0	837
20110422_0017	0	832
20110422_0017	0	833
20110422_0017	0	824
20110422_0017	0	828
20110422_0017	0	819
20110422_0017	0	840
20110422_0017	0	826
20110422_0017	0	836
20110422_0017	0	818
20110422_0017	0	829
20110422_0017	0	823
20110422_0017	0	822
20110422_0024	0	798
20110422_0024	0	800
20110422_0024	0	820
20110422_0024	0	811
20110422_0024	0	803
20110422_0024	0	808
20110422_0024	0	815
20110422_0024	0	804
20110422_0024	0	809
20110422_0024	0	818
20110422_0024	0	806
20110422_0024	0	802
20110422_0024	0	796
20110422_0024	0	801
20110422_0024	0	819
20110422_0024	0	817
20110422_0024	0	810
20110422_0024	0	814
20110422_0024	0	805
20110422_0024	0	799
20110422_0031	0	683
20110422_0031	0	669
20110422_0031	0	676
20110422_0031	0	691
20110422_0031	0	672
20110422_0031	0	693
20110422_0031	0	681
20110422_0031	0	692
20110422_0031	0	687
20110422_0031	0	690
20110422_0031	0	671
20110422_0031	0	688
20110422_0031	0	689
20110422_0031	0	685
20110422_0031	0	684
20110422_0031	0	679
20110422_0031	0	682
20110422_0031	0	673
20110422_0031	0	680
20110422_0036	0	714
20110422_0036	0	718
20110422_0036	0	710
20110422_0036	0	703
20110422_0036	0	712
20110422_0036	0	709
20110422_0036	0	713
20110422_0036	0	708
20110422_0036	0	721
20110422_0036	0	706
20110422_0036	0	702
20110422_0036	0	720
20110422_0036	0	715
20110422_0036	0	700
20110422_0036	0	711
20110422_0036	0	699
20110422_0036	0	704
20110422_0036	0	705
20110422_0036	0	701
20110422_0036	0	717
20110422_0036	0	707
20110422_0045	0	738
20110422_0045	0	751
20110422_0045	0	746
20110422_0045	0	736
20110422_0045	0	742
20110422_0045	0	753
20110422_0045	0	733
20110422_0045	0	752
20110422_0045	0	743
20110422_0045	0	747
20110422_0045	0	732
20110422_0045	0	745
20110422_0045	0	734
20110422_0045	0	754
20110422_0045	0	739
20110422_0045	0	750
20110422_0045	0	741
20110422_0045	0	737
20110422_0045	0	755
20110422_0045	0	756
20110422_0054	0	744
20110422_0054	0	734
20110422_0054	0	752
20110422_0054	0	745
20110422_0054	0	749
20110422_0054	0	732
20110422_0054	0	748
20110422_0054	0	754
20110422_0054	0	751
20110422_0054	0	737
20110422_0054	0	746
20110422_0054	0	741
20110422_0054	0	740
20110422_0054	0	730
20110422_0054	0	731
20110422_0054	0	747
20110422_0054	0	742
20110422_0054	0	736
20110422_0054	0	733
20110422_0056	0	779
20110422_0056	0	783
20110422_0056	0	792
20110422_0056	0	790
20110422_0056	0	799
20110422_0056	0	787
20110422_0056	0	786
20110422_0056	0	798
20110422_0056	0	775
20110422_0056	0	780
20110422_0056	0	791
20110422_0056	0	788
20110422_0056	0	797
20110422_0056	0	789
20110422_0056	0	794
20110422_0056	0	776
20110422_0056	0	785
20110422_0056	0	796
20110422_0056	0	778
20110422_0056	0	793
20110422_0062	0	858
20110422_0062	0	856
20110422_0062	0	848
20110422_0062	0	846
20110422_0062	0	862
20110422_0062	0	859
20110422_0062	0	855
20110422_0062	0	861
20110422_0062	0	841
20110422_0062	0	863
20110422_0062	0	852
20110422_0062	0	853
20110422_0062	0	845
20110422_0062	0	851
20110422_0062	0	850
20110422_0062	0	857
20110422_0062	0	860
20110422_0062	0	847
20110422_0062	0	849
20110422_0062	0	843
20110422_0062	0	854
20110422_0071	0	958
20110422_0071	0	954
20110422_0071	0	944
20110422_0071	0	948
20110422_0071	0	950
20110422_0071	0	938
20110422_0071	0	960
20110422_0071	0	956
20110422_0071	0	947
20110422_0071	0	953
20110422_0071	0	945
20110422_0071	0	962
20110422_0071	0	942
20110422_0071	0	951
20110422_0071	0	939
20110422_0071	0	957
20110422_0088	0	834
20110422_0088	0	829
20110422_0088	0	820
20110422_0088	0	836
20110422_0088	0	835
20110422_0088	0	816
20110422_0088	0	831
20110422_0088	0	826
20110422_0088	0	819
20110422_0088	0	827
20110422_0088	0	828
20110422_0088	0	821
20110422_0088	0	824
20110422_0088	0	815
20110422_0088	0	813
20110422_0088	0	812
20110422_0088	0	830
20110422_0088	0	833
20110422_0088	0	817
20110422_0088	0	825
20110422_0098	0	831
20110422_0098	0	819
20110422_0098	0	827
20110422_0098	0	816
20110422_0098	0	810
20110422_0098	0	817
20110422_0098	0	814
20110422_0098	0	812
20110422_0098	0	830
20110422_0098	0	829
20110422_0098	0	813
20110422_0098	0	815
20110422_0098	0	821
20110422_0098	0	828
20110422_0098	0	820
20110422_0098	0	826
20110422_0098	0	808
20110422_0098	0	818
20110422_0098	0	823
20110422_0098	0	832
20110422_0098	0	822
20110422_0126	0	735
20110422_0126	0	738
20110422_0126	0	714
20110422_0126	0	717
20110422_0126	0	718
20110422_0126	0	730
20110422_0126	0	725
20110422_0126	0	727
20110422_0126	0	716
20110422_0126	0	715
20110422_0126	0	737
20110422_0126	0	723
20110422_0126	0	728
20110422_0126	0	726
20110422_0126	0	719
20110422_0126	0	721
20110422_0126	0	724
20110422_0126	0	722
20110423_0048	0	798
20110423_0048	0	809
20110423_0048	0	808
20110423_0048	0	797
20110423_0048	0	796
20110423_0048	0	794
20110423_0048	0	800
20110423_0048	0	787
20110423_0048	0	792
20110423_0048	0	802
20110423_0048	0	795
20110423_0048	0	804
20110423_0048	0	805
20110423_0048	0	791
20110423_0048	0	803
20110423_0048	0	789
20110423_0048	0	801
20110423_0048	0	788
20110423_0048	0	807
20110423_0048	0	786
20110423_0048	0	806
20110423_0053	0	907
20110423_0053	0	890
20110423_0053	0	894
20110423_0053	0	900
20110423_0053	0	885
20110423_0053	0	889
20110423_0053	0	895
20110423_0053	0	906
20110423_0053	0	888
20110423_0053	0	893
20110423_0053	0	897
20110423_0053	0	904
20110423_0053	0	884
20110423_0053	0	886
20110423_0053	0	883
20110423_0053	0	901
20110423_0053	0	898
20110423_0053	0	899
20110423_0053	0	891
20110423_0053	0	905
20110423_0053	0	896
20110423_0059	0	1088
20110423_0059	0	1083
20110423_0059	0	1068
20110423_0059	0	1070
20110423_0059	0	1085
20110423_0059	0	1080
20110423_0059	0	1073
20110423_0059	0	1069
20110423_0059	0	1077
20110423_0059	0	1067
20110423_0059	0	1066
20110423_0059	0	1078
20110423_0059	0	1081
20110423_0059	0	1087
20110423_0059	0	1082
20110423_0059	0	1071
20110423_0059	0	1086
20110423_0059	0	1084
20110423_0059	0	1079
20110423_0136	0	878
20110423_0136	0	897
20110423_0136	0	884
20110423_0136	0	891
20110423_0136	0	877
20110423_0136	0	893
20110423_0136	0	883
20110423_0136	0	886
20110423_0136	0	888
20110423_0136	0	889
20110423_0136	0	879
20110423_0136	0	892
20110423_0136	0	898
20110423_0136	0	875
20110423_0136	0	881
20110423_0136	0	895
20110423_0136	0	882
20110423_0136	0	896
20110423_0136	0	876
20110423_0138	0	1027
20110423_0138	0	1040
20110423_0138	0	1028
20110423_0138	0	1037
20110423_0138	0	1035
20110423_0138	0	1043
20110423_0138	0	1033
20110423_0138	0	1046
20110423_0138	0	1038
20110423_0138	0	1044
20110423_0138	0	1036
20110423_0138	0	1029
20110423_0138	0	1030
20110423_0138	0	1031
20110423_0138	0	1023
20110423_0138	0	1047
20110423_0138	0	1034
20110423_0138	0	1025
20110423_0138	0	1024
20110423_0138	0	1026
20110423_0138	0	1042
20110423_0138	0	1039
20110423_0138	0	1032
20110423_0165	0	744
20110423_0165	0	737
20110423_0165	0	741
20110423_0165	0	740
20110423_0165	0	729
20110423_0165	0	752
20110423_0165	0	731
20110423_0165	0	732
20110423_0165	0	745
20110423_0165	0	738
20110423_0165	0	747
20110423_0165	0	739
20110423_0165	0	736
20110423_0165	0	751
20110423_0165	0	734
20110423_0165	0	749
20110423_0165	0	748
20110423_0165	0	746
20110423_0165	0	750
20110423_0177	0	842
20110423_0177	0	830
20110423_0177	0	840
20110423_0177	0	836
20110423_0177	0	826
20110423_0177	0	833
20110423_0177	0	827
20110423_0177	0	843
20110423_0177	0	838
20110423_0177	0	844
20110423_0177	0	841
20110423_0177	0	837
20110423_0177	0	823
20110423_0177	0	829
20110423_0177	0	832
20110423_0177	0	839
20110423_0177	0	845
20110423_0177	0	847
20110423_0177	0	828
20110423_0177	0	824
20110423_0177	0	831
20110423_0177	0	834
20110423_0179	0	1072
20110423_0179	0	1065
20110423_0179	0	1069
20110423_0179	0	1073
20110423_0179	0	1075
20110423_0179	0	1082
20110423_0179	0	1071
20110423_0179	0	1077
20110423_0179	0	1081
20110423_0179	0	1083
20110423_0179	0	1085
20110423_0179	0	1068
20110423_0179	0	1074
20110423_0179	0	1062
20110423_0179	0	1086
20110423_0179	0	1079
20110423_0179	0	1063
20110423_0179	0	1064
20110423_0180	0	1176
20110423_0180	0	1183
20110423_0180	0	1190
20110423_0180	0	1170
20110423_0180	0	1175
20110423_0180	0	1186
20110423_0180	0	1173
20110423_0180	0	1174
20110423_0180	0	1178
20110423_0180	0	1182
20110423_0180	0	1179
20110423_0180	0	1189
20110423_0180	0	1172
20110423_0180	0	1177
20110423_0180	0	1181
20110423_0180	0	1192
20110423_0180	0	1171
20110423_0180	0	1187
20110423_0185	0	753
20110423_0185	0	738
20110423_0185	0	759
20110423_0185	0	745
20110423_0185	0	743
20110423_0185	0	762
20110423_0185	0	741
20110423_0185	0	751
20110423_0185	0	761
20110423_0185	0	739
20110423_0185	0	758
20110423_0185	0	748
20110423_0185	0	744
20110423_0185	0	755
20110423_0185	0	756
20110423_0185	0	752
20110423_0185	0	742
20110423_0185	0	750
20110423_0185	0	754
20110423_0185	0	760
20110423_0186	0	962
20110423_0186	0	957
20110423_0186	0	969
20110423_0186	0	968
20110423_0186	0	963
20110423_0186	0	975
20110423_0186	0	964
20110423_0186	0	959
20110423_0186	0	970
20110423_0186	0	967
20110423_0186	0	979
20110423_0186	0	972
20110423_0186	0	973
20110423_0186	0	981
20110423_0186	0	961
20110423_0186	0	974
20110423_0186	0	977
20110423_0186	0	978
20110423_0213	0	842
20110423_0213	0	840
20110423_0213	0	855
20110423_0213	0	861
20110423_0213	0	851
20110423_0213	0	853
20110423_0213	0	848
20110423_0213	0	844
20110423_0213	0	849
20110423_0213	0	845
20110423_0213	0	858
20110423_0213	0	856
20110423_0213	0	852
20110423_0213	0	857
20110423_0213	0	846
20110423_0213	0	841
20110423_0213	0	862
20110423_0213	0	843
20110423_0213	0	859
20110423_0216	0	832
20110423_0216	0	829
20110423_0216	0	830
20110423_0216	0	831
20110423_0216	0	821
20110423_0216	0	838
20110423_0216	0	828
20110423_0216	0	839
20110423_0216	0	834
20110423_0216	0	825
20110423_0216	0	823
20110423_0216	0	837
20110423_0216	0	818
20110423_0216	0	835
20110423_0216	0	824
20110423_0216	0	820
20110423_0216	0	822
20110423_0216	0	833
20110423_0216	0	819
20110423_0216	0	826
20110423_0230	0	791
20110423_0230	0	780
20110423_0230	0	781
20110423_0230	0	797
20110423_0230	0	789
20110423_0230	0	783
20110423_0230	0	796
20110423_0230	0	778
20110423_0230	0	776
20110423_0230	0	792
20110423_0230	0	794
20110423_0230	0	774
20110423_0230	0	798
20110423_0230	0	785
20110423_0230	0	779
20110423_0230	0	775
20110423_0230	0	777
20110423_0230	0	787
20110423_0230	0	786
20110423_0231	0	839
20110423_0231	0	843
20110423_0231	0	854
20110423_0231	0	856
20110423_0231	0	850
20110423_0231	0	837
20110423_0231	0	844
20110423_0231	0	842
20110423_0231	0	855
20110423_0231	0	846
20110423_0231	0	845
20110423_0231	0	836
20110423_0231	0	852
20110423_0231	0	853
20110423_0231	0	857
20110423_0231	0	848
20110423_0231	0	835
20110423_0231	0	858
20110423_0231	0	847
20110423_0231	0	859
20110423_0231	0	841
20110423_0240	0	1192
20110423_0240	0	1191
20110423_0240	0	1197
20110423_0240	0	1187
20110423_0240	0	1184
20110423_0240	0	1189
20110423_0240	0	1200
20110423_0240	0	1195
20110423_0240	0	1190
20110423_0240	0	1196
20110423_0240	0	1181
20110423_0240	0	1194
20110423_0240	0	1198
20110423_0240	0	1179
20110423_0240	0	1177
20110423_0240	0	1186
20110423_0240	0	1199
20110423_0240	0	1185
20110423_0240	0	1193
20110423_0264	0	935
20110423_0264	0	939
20110423_0264	0	926
20110423_0264	0	929
20110423_0264	0	938
20110423_0264	0	922
20110423_0264	0	936
20110423_0264	0	941
20110423_0264	0	945
20110423_0264	0	937
20110423_0264	0	931
20110423_0264	0	933
20110423_0264	0	943
20110423_0264	0	934
20110423_0264	0	923
20110423_0264	0	942
20110423_0264	0	925
20110423_0264	0	932
20110423_0264	0	940
20110423_0284	0	1029
20110423_0284	0	1028
20110423_0284	0	1022
20110423_0284	0	1021
20110423_0284	0	1035
20110423_0284	0	1020
20110423_0284	0	1036
20110423_0284	0	1030
20110423_0284	0	1023
20110423_0284	0	1039
20110423_0284	0	1042
20110423_0284	0	1026
20110423_0284	0	1043
20110423_0284	0	1024
20110423_0284	0	1040
20110423_0284	0	1038
20110423_0284	0	1025
20110423_0284	0	1037
20110423_0284	0	1041
20110423_0284	0	1034
20110423_0284	0	1032
20110423_0291	0	833
20110423_0291	0	825
20110423_0291	0	829
20110423_0291	0	821
20110423_0291	0	817
20110423_0291	0	830
20110423_0291	0	831
20110423_0291	0	813
20110423_0291	0	810
20110423_0291	0	832
20110423_0291	0	815
20110423_0291	0	812
20110423_0291	0	816
20110423_0291	0	824
20110423_0291	0	828
20110423_0291	0	827
20110423_0291	0	818
20110423_0291	0	823
20110423_0302	0	931
20110423_0302	0	921
20110423_0302	0	914
20110423_0302	0	934
20110423_0302	0	930
20110423_0302	0	922
20110423_0302	0	927
20110423_0302	0	920
20110423_0302	0	937
20110423_0302	0	932
20110423_0302	0	918
20110423_0302	0	936
20110423_0302	0	933
20110423_0302	0	923
20110423_0302	0	928
20110423_0302	0	935
20110423_0302	0	919
20110423_0302	0	917
20110423_0302	0	924
20110423_0302	0	938
20110423_0302	0	925
20110423_0303	0	920
20110423_0303	0	927
20110423_0303	0	914
20110423_0303	0	916
20110423_0303	0	931
20110423_0303	0	922
20110423_0303	0	934
20110423_0303	0	911
20110423_0303	0	929
20110423_0303	0	926
20110423_0303	0	912
20110423_0303	0	924
20110423_0303	0	923
20110423_0303	0	913
20110423_0303	0	917
20110423_0303	0	915
20110423_0303	0	928
20110423_0303	0	918
20110423_0303	0	935
20110423_0304	0	818
20110423_0304	0	806
20110423_0304	0	816
20110423_0304	0	820
20110423_0304	0	822
20110423_0304	0	815
20110423_0304	0	805
20110423_0304	0	799
20110423_0304	0	813
20110423_0304	0	814
20110423_0304	0	812
20110423_0304	0	800
20110423_0304	0	817
20110423_0304	0	810
20110423_0304	0	819
20110423_0304	0	804
20110423_0304	0	821
20110423_0304	0	809
20110423_0304	0	802
20110423_0304	0	823
20110423_0304	0	808
20110423_0312	0	827
20110423_0312	0	822
20110423_0312	0	829
20110423_0312	0	823
20110423_0312	0	832
20110423_0312	0	834
20110423_0312	0	826
20110423_0312	0	828
20110423_0312	0	821
20110423_0312	0	833
20110423_0312	0	815
20110423_0312	0	813
20110423_0312	0	812
20110423_0312	0	814
20110423_0312	0	810
20110423_0312	0	825
20110423_0312	0	817
20110423_0312	0	811
20110423_0312	0	819
20110423_0327	0	806
20110423_0327	0	818
20110423_0327	0	821
20110423_0327	0	825
20110423_0327	0	816
20110423_0327	0	817
20110423_0327	0	827
20110423_0327	0	809
20110423_0327	0	824
20110423_0327	0	813
20110423_0327	0	808
20110423_0327	0	811
20110423_0327	0	820
20110423_0327	0	819
20110423_0327	0	822
20110423_0327	0	826
20110423_0327	0	810
20110423_0327	0	805
20110423_0327	0	823
20110423_0327	0	807
20110423_0334	0	845
20110423_0334	0	854
20110423_0334	0	855
20110423_0334	0	838
20110423_0334	0	856
20110423_0334	0	844
20110423_0334	0	853
20110423_0334	0	837
20110423_0334	0	850
20110423_0334	0	843
20110423_0334	0	858
20110423_0334	0	846
20110423_0334	0	842
20110423_0334	0	836
20110423_0334	0	835
20110423_0334	0	851
20110423_0334	0	841
20110423_0334	0	839
20110423_0334	0	840
20110423_0334	0	848
20110423_0334	0	857
20110423_0359	0	933
20110423_0359	0	939
20110423_0359	0	948
20110423_0359	0	931
20110423_0359	0	936
20110423_0359	0	949
20110423_0359	0	947
20110423_0359	0	934
20110423_0359	0	938
20110423_0359	0	937
20110423_0359	0	946
20110423_0359	0	944
20110423_0359	0	935
20110423_0359	0	932
20110423_0359	0	940
20110423_0359	0	925
20110423_0370	0	914
20110423_0370	0	929
20110423_0370	0	923
20110423_0370	0	934
20110423_0370	0	922
20110423_0370	0	915
20110423_0370	0	927
20110423_0370	0	920
20110423_0370	0	912
20110423_0370	0	911
20110423_0370	0	930
20110423_0370	0	919
20110423_0370	0	924
20110423_0370	0	931
20110423_0370	0	916
20110423_0370	0	910
20110423_0370	0	926
20110423_0370	0	933
20110423_0370	0	928
20110423_0370	0	917
20110423_0370	0	913
20110423_0370	0	932
20110423_0372	0	1019
20110423_0372	0	1010
20110423_0372	0	1015
20110423_0372	0	1009
20110423_0372	0	1026
20110423_0372	0	1022
20110423_0372	0	1021
20110423_0372	0	1027
20110423_0372	0	1032
20110423_0372	0	1018
20110423_0372	0	1012
20110423_0372	0	1011
20110423_0372	0	1025
20110423_0372	0	1031
20110423_0372	0	1024
20110423_0372	0	1028
20110423_0372	0	1030
20110423_0372	0	1014
20110423_0372	0	1017
20110423_0372	0	1033
20110423_0372	0	1029
20110423_0372	0	1020
20110423_0372	0	1023
20110424_0007	0	778
20110424_0007	0	770
20110424_0007	0	782
20110424_0007	0	765
20110424_0007	0	776
20110424_0007	0	781
20110424_0007	0	780
20110424_0007	0	763
20110424_0007	0	764
20110424_0007	0	771
20110424_0007	0	774
20110424_0007	0	768
20110424_0007	0	784
20110424_0007	0	766
20110424_0007	0	760
20110424_0007	0	783
20110424_0007	0	777
20110424_0007	0	769
20110424_0007	0	775
20110424_0007	0	761
20110424_0010	0	819
20110424_0010	0	832
20110424_0010	0	810
20110424_0010	0	813
20110424_0010	0	824
20110424_0010	0	820
20110424_0010	0	830
20110424_0010	0	822
20110424_0010	0	823
20110424_0010	0	809
20110424_0010	0	833
20110424_0010	0	825
20110424_0010	0	818
20110424_0010	0	828
20110424_0010	0	831
20110424_0010	0	827
20110424_0010	0	811
20110424_0010	0	817
20110424_0010	0	821
20110424_0010	0	829
20110424_0010	0	812
20110424_0010	0	814
20110424_0012	0	841
20110424_0012	0	846
20110424_0012	0	843
20110424_0012	0	852
20110424_0012	0	839
20110424_0012	0	854
20110424_0012	0	831
20110424_0012	0	838
20110424_0012	0	850
20110424_0012	0	837
20110424_0012	0	855
20110424_0012	0	836
20110424_0012	0	847
20110424_0012	0	851
20110424_0012	0	842
20110424_0012	0	840
20110424_0012	0	833
20110424_0012	0	835
20110424_0012	0	848
20110424_0012	0	834
20110424_0012	0	853
20110424_0012	0	849
20110424_0012	0	844
20110424_0015	0	812
20110424_0015	0	813
20110424_0015	0	819
20110424_0015	0	826
20110424_0015	0	831
20110424_0015	0	821
20110424_0015	0	830
20110424_0015	0	817
20110424_0015	0	829
20110424_0015	0	828
20110424_0015	0	820
20110424_0015	0	823
20110424_0015	0	827
20110424_0015	0	835
20110424_0015	0	836
20110424_0015	0	816
20110424_0015	0	822
20110424_0015	0	814
20110424_0015	0	815
20110424_0026	0	787
20110424_0026	0	780
20110424_0026	0	773
20110424_0026	0	782
20110424_0026	0	772
20110424_0026	0	774
20110424_0026	0	767
20110424_0026	0	788
20110424_0026	0	768
20110424_0026	0	769
20110424_0026	0	785
20110424_0026	0	766
20110424_0026	0	778
20110424_0026	0	776
20110424_0026	0	770
20110424_0026	0	781
20110424_0026	0	771
20110424_0048	0	972
20110424_0048	0	968
20110424_0048	0	950
20110424_0048	0	951
20110424_0048	0	961
20110424_0048	0	970
20110424_0048	0	964
20110424_0048	0	958
20110424_0048	0	973
20110424_0048	0	963
20110424_0048	0	966
20110424_0048	0	974
20110424_0048	0	971
20110424_0048	0	952
20110424_0048	0	953
20110424_0048	0	954
20110424_0081	0	929
20110424_0081	0	920
20110424_0081	0	926
20110424_0081	0	934
20110424_0081	0	939
20110424_0081	0	941
20110424_0081	0	938
20110424_0081	0	927
20110424_0081	0	935
20110424_0081	0	921
20110424_0081	0	925
20110424_0081	0	930
20110424_0081	0	943
20110424_0081	0	922
20110424_0081	0	940
20110424_0081	0	933
20110424_0081	0	942
20110424_0081	0	919
20110424_0081	0	932
20110424_0081	0	937
20110424_0114	0	1020
20110424_0114	0	1016
20110424_0114	0	1023
20110424_0114	0	1002
20110424_0114	0	1017
20110424_0114	0	1010
20110424_0114	0	1012
20110424_0114	0	1003
20110424_0114	0	1001
20110424_0114	0	1014
20110424_0114	0	1015
20110424_0114	0	1006
20110424_0114	0	1009
20110424_0114	0	1007
20110424_0114	0	1008
20110424_0114	0	1011
20110424_0114	0	1022
20110424_0114	0	999
20110424_0114	0	1021
20110424_0114	0	1013
20110424_0114	0	1004
20110424_0114	0	1018
20110424_0114	0	1005
20110424_0186	0	970
20110424_0186	0	955
20110424_0186	0	965
20110424_0186	0	951
20110424_0186	0	968
20110424_0186	0	961
20110424_0186	0	960
20110424_0186	0	953
20110424_0186	0	973
20110424_0186	0	966
20110424_0186	0	952
20110424_0186	0	954
20110424_0186	0	956
20110424_0186	0	963
20110424_0186	0	974
20110424_0186	0	972
20110424_0186	0	962
20110424_0186	0	975
20110424_0186	0	958
20110424_0186	0	959
20110424_0186	0	969
20110424_0186	0	971
20110424_0186	0	957
20110424_0199	0	1017
20110424_0199	0	1027
20110424_0199	0	1009
20110424_0199	0	1015
20110424_0199	0	1014
20110424_0199	0	1024
20110424_0199	0	1013
20110424_0199	0	1025
20110424_0199	0	1018
20110424_0199	0	1016
20110424_0199	0	1029
20110424_0199	0	1007
20110424_0199	0	1005
20110424_0199	0	1028
20110424_0199	0	1022
20110424_0199	0	1019
20110424_0199	0	1010
20110424_0199	0	1021
20110424_0199	0	1006
20110424_0199	0	1023
20110424_0199	0	1020
20110424_0232	0	1009
20110424_0232	0	1000
20110424_0232	0	989
20110424_0232	0	1008
20110424_0232	0	1001
20110424_0232	0	994
20110424_0232	0	991
20110424_0232	0	993
20110424_0232	0	988
20110424_0232	0	992
20110424_0232	0	995
20110424_0232	0	986
20110424_0232	0	990
20110424_0232	0	996
20110424_0232	0	1007
20110424_0232	0	1010
20110424_0232	0	1003
20110424_0232	0	987
20110424_0232	0	999
20110424_0232	0	998
20110424_0274	0	870
20110424_0274	0	881
20110424_0274	0	868
20110424_0274	0	887
20110424_0274	0	882
20110424_0274	0	865
20110424_0274	0	876
20110424_0274	0	888
20110424_0274	0	879
20110424_0274	0	867
20110424_0274	0	873
20110424_0274	0	871
20110424_0274	0	885
20110424_0274	0	884
20110424_0274	0	880
20110424_0274	0	883
20110424_0274	0	886
20110424_0274	0	872
20110424_0274	0	866
20110424_0274	0	878
20110424_0274	0	877
20110424_0274	0	874
20110318_0006	0	20110423_0216	836
20110318_0006	0	20110424_0081	928
20110318_0006	0	20110422_0017	822
20110318_0006	0	20110320_0035	851
20110318_0006	0	20110319_0156	756
20110318_0006	0	20110319_0186	719
20110318_0006	0	20110319_0199	698
20110318_0006	0	20110319_0026	723
20110318_0006	0	20110319_0245	665
20110318_0006	0	20110423_0284	1025
20110318_0006	0	20110319_0139	774
20110318_0006	0	20110423_0186	959
20110318_0006	0	20110423_0302	920
20110318_0006	0	20110424_0199	1017
20110318_0006	0	20110319_0245	679
20110318_0006	0	20110319_0003	680
20110318_0006	0	20110423_0304	815
20110318_0006	0	20110320_0035	857
20110318_0009	0	20110422_0054	735
20110318_0009	0	20110422_0017	825
20110318_0009	0	20110422_0054	731
20110318_0009	0	20110319_0274	774
20110318_0009	0	20110319_0128	706
20110318_0009	0	20110319_0144	818
20110318_0009	0	20110424_0274	865
20110318_0009	0	20110319_0236	752
20110318_0009	0	20110319_0001	736
20110318_0009	0	20110319_0146	770
20110318_0009	0	20110424_0026	772
20110318_0009	0	20110422_0036	715
20110318_0009	0	20110423_0327	821
20110318_0009	0	20110318_0041	726
20110318_0009	0	20110320_0073	1219
20110318_0009	0	20110423_0177	841
20110318_0009	0	20110318_0022	622
20110318_0009	0	20110319_0119	732
20110318_0009	0	20110319_0148	783
20110318_0009	0	20110319_0001	731
20110318_0009	0	20110422_0045	751
20110318_0009	0	20110423_0230	788
20110318_0009	0	20110424_0026	774
20110318_0022	0	20110320_0132	949
20110318_0022	0	20110423_0312	828
20110318_0022	0	20110318_0035	596
20110318_0022	0	20110423_0231	845
20110318_0022	0	20110422_0031	684
20110318_0022	0	20110320_0051	1018
20110318_0022	0	20110424_0007	769
20110318_0022	0	20110423_0291	834
20110318_0022	0	20110423_0185	756
20110318_0022	0	20110423_0138	1035
20110318_0022	0	20110424_0010	818
20110318_0022	0	20110320_0035	863
20110318_0022	0	20110319_0001	735
20110318_0035	0	20110423_0240	1195
20110318_0035	0	20110319_0041	746
20110318_0035	0	20110319_0148	792
20110318_0035	0	20110319_0245	662
20110318_0035	0	20110320_0101	1082
20110318_0035	0	20110423_0372	1029
20110318_0035	0	20110424_0186	962
20110318_0035	0	20110318_0006	640
20110318_0035	0	20110319_0236	763
20110318_0035	0	20110423_0138	1037
20110318_0035	0	20110320_0143	922
20110318_0035	0	20110319_0139	772
20110318_0035	0	20110423_0240	1181
20110318_0041	0	20110423_0327	827
20110318_0041	0	20110320_0102	1221
20110318_0041	0	20110423_0359	944
20110318_0041	0	20110424_0015	835
20110318_0041	0	20110320_0150	966
20110318_0041	0	20110422_0088	833
20110318_0041	0	20110318_0022	621
20110318_0041	0	20110320_0094	1084
20110318_0041	0	20110423_0302	925
20110318_0041	0	20110423_0302	927
20110318_0041	0	20110319_0003	698
20110318_0041	0	20110319_0001	723
