10	1000
20110422_0015	0	20110423_0264	928
20110422_0015	0	20110318_0030	591
20110422_0015	0	20110424_0271	973
20110422_0015	0	20110423_0109	959
20110422_0015	0	20110422_0080	768
20110422_0015	0	20110320_0115	1003
20110422_0015	0	20110422_0058	835
20110422_0015	0	20110320_0130	1056
20110422_0015	0	20110423_0356	896
20110422_0015	0	20110320_0099	967
20110422_0015	0	20110423_0153	831
20110422_0015	0	20110423_0157	783
20110422_0015	0	20110423_0188	892
20110422_0015	0	20110319_0254	937
20110422_0015	0	20110423_0195	782
20110422_0017	0	20110320_0158	907
20110422_0017	0	20110423_0251	772
20110422_0017	0	20110424_0088	1082
20110422_0017	0	20110318_0020	549
20110422_0017	0	20110318_0033	631
20110422_0017	0	20110320_0115	997
20110422_0017	0	20110319_0136	716
20110422_0017	0	20110423_0033	913
20110422_0049	0	20110423_0229	816
20110422_0049	0	20110423_0157	801
20110422_0049	0	20110320_0020	935
20110422_0049	0	20110319_0002	692
20110422_0049	0	20110320_0127	935
20110422_0049	0	20110423_0100	954
20110422_0049	0	20110423_0264	935
20110422_0049	0	20110422_0058	842
20110422_0049	0	20110423_0356	912
20110422_0049	0	20110320_0152	1042
20110422_0049	0	20110423_0098	681
20110422_0056	0	20110423_0229	821
20110422_0056	0	20110423_0188	895
20110422_0056	0	20110422_0017	817
20110422_0056	0	20110320_0065	1131
20110422_0058	0	20110422_0049	717
20110422_0058	0	20110320_0139	1023
20110422_0058	0	20110319_0130	689
20110422_0058	0	20110424_0006	893
20110422_0058	0	20110318_0020	552
20110422_0058	0	20110423_0068	834
20110422_0058	0	20110319_0002	680
20110422_0058	0	20110319_0023	847
20110422_0058	0	20110423_0327	824
20110422_0080	0	20110319_0004	745
20110422_0080	0	20110319_0254	938
20110422_0080	0	20110319_0074	686
20110422_0080	0	20110423_0197	752
20110422_0080	0	20110424_0285	966
20110422_0080	0	20110423_0098	682
20110422_0080	0	20110423_0157	779
20110422_0080	0	20110319_0074	664
20110422_0080	0	20110320_0130	1047
20110422_0080	0	20110318_0031	623
20110422_0080	0	20110424_0039	1036
20110422_0084	0	20110423_0204	785
20110422_0084	0	20110424_0242	936
20110422_0084	0	20110319_0139	781
20110422_0084	0	20110319_0121	826
20110422_0084	0	20110424_0242	949
20110422_0084	0	20110423_0352	857
20110422_0084	0	20110320_0158	918
20110422_0084	0	20110422_0058	836
20110422_0084	0	20110319_0004	728
20110422_0085	0	20110423_0356	913
20110422_0085	0	20110424_0177	864
20110422_0085	0	20110423_0100	969
20110422_0085	0	20110320_0139	1015
20110422_0085	0	20110319_0074	683
20110422_0085	0	20110423_0170	831
20110422_0085	0	20110320_0058	1046
20110422_0085	0	20110320_0107	892
20110422_0123	0	20110319_0206	746
20110422_0123	0	20110318_0024	627
20110422_0123	0	20110423_0189	1471
20110422_0123	0	20110424_0055	1143
20110422_0123	0	20110422_0085	826
20110422_0123	0	20110423_0145	780
20110422_0123	0	20110320_0158	918
20110422_0123	0	20110423_0170	822
20110422_0123	0	20110423_0109	943
20110423_0026	0	20110319_0121	828
20110423_0026	0	20110319_0008	688
20110423_0026	0	20110319_0023	836
20110423_0026	0	20110319_0023	840
20110423_0026	0	20110319_0130	689
20110423_0026	0	20110319_0023	852
20110423_0026	0	20110422_0058	858
20110423_0026	0	20110424_0003	944
20110423_0026	0	20110319_0274	773
20110423_0026	0	20110423_0145	794
20110423_0026	0	20110423_0189	1473
20110423_0026	0	20110319_0023	859
20110423_0033	0	20110319_0002	697
20110423_0033	0	20110320_0115	986
20110423_0033	0	20110424_0088	1080
20110423_0033	0	20110319_0150	764
20110423_0033	0	20110320_0158	898
20110423_0033	0	20110319_0067	809
20110423_0033	0	20110424_0177	877
20110423_0033	0	20110319_0136	722
20110423_0033	0	20110422_0015	850
20110423_0033	0	20110319_0074	688
20110423_0033	0	20110422_0085	826
20110423_0033	0	20110423_0190	1017
20110423_0033	0	20110320_0115	992
20110423_0034	0	20110319_0254	940
20110423_0034	0	20110422_0123	741
20110423_0034	0	20110423_0296	763
20110423_0034	0	20110423_0229	815
20110423_0034	0	20110318_0022	612
20110423_0068	0	20110424_0055	1123
20110423_0068	0	20110424_0088	1083
20110423_0068	0	20110424_0133	1188
20110423_0068	0	20110319_0123	709
20110423_0068	0	20110424_0006	883
20110423_0068	0	20110423_0070	1107
20110423_0068	0	20110423_0109	950
20110423_0068	0	20110319_0206	749
20110423_0068	0	20110424_0133	1189
20110423_0068	0	20110423_0026	896
20110423_0070	0	20110424_0242	948
20110423_0070	0	20110320_0099	977
20110423_0070	0	20110319_0130	695
20110423_0070	0	20110424_0285	965
20110423_0070	0	20110319_0136	720
20110423_0070	0	20110422_0123	725
20110423_0070	0	20110423_0034	1000
20110423_0070	0	20110424_0242	954
20110423_0070	0	20110423_0098	696
20110423_0098	0	20110320_0020	944
20110423_0098	0	20110424_0114	1002
20110423_0098	0	20110423_0109	964
20110423_0098	0	20110422_0084	760
20110423_0098	0	20110320_0119	912
20110423_0098	0	20110423_0197	747
20110423_0098	0	20110423_0170	840
20110423_0098	0	20110319_0136	707
20110423_0098	0	20110424_0271	967
20110423_0100	0	20110424_0133	1177
20110423_0100	0	20110320_0152	1057
20110423_0100	0	20110422_0084	758
20110423_0100	0	20110423_0195	790
20110423_0100	0	20110423_0070	1115
20110423_0100	0	20110423_0327	811
20110423_0100	0	20110423_0157	792
20110423_0100	0	20110319_0136	700
20110423_0100	0	20110422_0058	848
20110423_0100	0	20110424_0271	967
20110423_0100	0	20110320_0101	1067
20110423_0100	0	20110423_0240	1199
20110423_0109	0	20110424_0039	1026
20110423_0109	0	20110423_0204	773
20110423_0109	0	20110424_0133	1170
20110423_0109	0	20110424_0177	880
20110423_0109	0	20110424_0271	971
20110423_0142	0	20110319_0023	836
20110423_0142	0	20110423_0190	1005
20110423_0142	0	20110319_0074	683
20110423_0142	0	20110423_0352	855
20110423_0142	0	20110423_0068	825
20110423_0142	0	20110320_0158	905
20110423_0142	0	20110423_0199	888
20110423_0142	0	20110423_0157	788
20110423_0142	0	20110319_0123	716
20110423_0142	0	20110423_0189	1464
20110423_0142	0	20110423_0157	789
20110423_0142	0	20110320_0058	1057
20110423_0145	0	20110318_0034	584
20110423_0145	0	20110319_0004	738
20110423_0145	0	20110422_0123	732
20110423_0145	0	20110319_0067	811
20110423_0145	0	20110423_0240	1191
20110423_0145	0	20110319_0036	691
20110423_0145	0	20110423_0251	771
20110423_0145	0	20110318_0031	608
20110423_0145	0	20110319_0206	734
20110423_0145	0	20110320_0013	1028
20110423_0145	0	20110318_0029	524
20110423_0153	0	20110424_0177	880
20110423_0153	0	20110423_0195	774
20110423_0153	0	20110318_0033	639
20110423_0153	0	20110424_0285	959
20110423_0153	0	20110423_0313	737
20110423_0153	0	20110319_0121	828
20110423_0153	0	20110423_0312	812
20110423_0153	0	20110423_0296	770
20110423_0153	0	20110319_0139	762
20110423_0153	0	20110423_0188	891
20110423_0153	0	20110423_0204	773
20110423_0153	0	20110318_0034	580
20110423_0153	0	20110423_0197	755
20110423_0157	0	20110423_0109	953
20110423_0157	0	20110424_0285	967
20110423_0157	0	20110423_0153	833
20110423_0157	0	20110423_0142	1008
20110423_0157	0	20110422_0085	828
20110423_0157	0	20110318_0024	645
20110423_0157	0	20110320_0065	1127
20110423_0170	0	20110423_0296	769
20110423_0170	0	20110318_0034	577
20110423_0170	0	20110423_0070	1109
20110423_0170	0	20110422_0015	846
20110423_0170	0	20110320_0115	1004
20110423_0170	0	20110319_0136	700
20110423_0170	0	20110319_0008	680
20110423_0170	0	20110423_0157	788
20110423_0170	0	20110422_0084	761
20110423_0170	0	20110423_0153	829
20110423_0188	0	20110423_0033	919
20110423_0188	0	20110423_0313	750
20110423_0188	0	20110320_0065	1133
20110423_0188	0	20110422_0017	832
20110423_0188	0	20110423_0240	1178
20110423_0188	0	20110319_0074	682
20110423_0188	0	20110424_0006	901
20110423_0188	0	20110423_0153	835
20110423_0188	0	20110320_0115	1004
20110423_0189	0	20110423_0264	932
20110423_0189	0	20110423_0033	909
20110423_0189	0	20110423_0070	1130
20110423_0189	0	20110424_0271	973
20110423_0189	0	20110423_0145	795
20110423_0189	0	20110319_0102	769
20110423_0190	0	20110423_0026	896
20110423_0190	0	20110422_0080	766
20110423_0190	0	20110423_0313	749
20110423_0190	0	20110320_0099	970
20110423_0190	0	20110319_0056	756
20110423_0190	0	20110422_0056	792
20110423_0190	0	20110423_0304	814
20110423_0190	0	20110422_0123	743
20110423_0190	0	20110424_0114	1018
20110423_0190	0	20110320_0152	1052
20110423_0190	0	20110320_0158	896
20110423_0190	0	20110319_0123	726
20110423_0195	0	20110423_0303	914
20110423_0195	0	20110423_0170	834
20110423_0195	0	20110422_0017	825
20110423_0195	0	20110423_0229	818
20110423_0195	0	20110423_0142	998
20110423_0195	0	20110424_0006	900
20110423_0195	0	20110319_0254	943
20110423_0195	0	20110424_0003	967
20110423_0195	0	20110319_0008	667
20110423_0197	0	20110424_0242	952
20110423_0197	0	20110320_0152	1043
20110423_0197	0	20110320_0130	1058
20110423_0197	0	20110318_0020	537
20110423_0197	0	20110424_0133	1182
20110423_0197	0	20110319_0138	776
20110423_0197	0	20110423_0229	820
20110423_0197	0	20110319_0036	683
20110423_0197	0	20110320_0058	1047
20110423_0197	0	20110423_0229	812
20110423_0197	0	20110320_0101	1078
20110423_0197	0	20110319_0254	933
20110423_0199	0	20110422_0017	823
20110423_0199	0	20110424_0006	901
20110423_0199	0	20110423_0026	896
20110423_0199	0	20110319_0206	730
20110423_0199	0	20110319_0004	740
20110423_0199	0	20110320_0107	880
20110423_0199	0	20110423_0189	1472
20110423_0199	0	20110422_0017	820
20110423_0199	0	20110423_0026	903
20110423_0199	0	20110423_0344	973
20110423_0199	0	20110319_0121	828
20110423_0199	0	20110424_0271	971
20110423_0199	0	20110423_0033	910
20110423_0199	0	20110318_0031	629
20110423_0204	0	20110319_0138	776
20110423_0204	0	20110320_0013	1025
20110423_0204	0	20110320_0152	1062
20110423_0204	0	20110423_0199	898
20110423_0204	0	20110319_0002	686
20110423_0204	0	20110424_0055	1135
20110423_0229	0	20110423_0142	1000
20110423_0229	0	20110423_0100	957
20110423_0229	0	20110424_0003	963
20110423_0229	0	20110424_0156	1055
20110423_0229	0	20110320_0115	991
20110423_0229	0	20110423_0190	1007
20110423_0229	0	20110423_0098	682
20110423_0229	0	20110319_0004	740
20110423_0229	0	20110423_0068	821
20110423_0229	0	20110318_0033	639
20110423_0229	0	20110423_0303	921
20110423_0229	0	20110319_0067	814
20110423_0229	0	20110320_0020	935
20110423_0229	0	20110319_0130	687
20110423_0240	0	20110319_0121	809
20110423_0240	0	20110423_0142	987
20110423_0240	0	20110318_0033	619
20110423_0240	0	20110320_0152	1047
20110423_0240	0	20110320_0013	1040
20110423_0240	0	20110320_0099	958
20110423_0240	0	20110423_0351	894
20110423_0251	0	20110319_0023	857
20110423_0251	0	20110318_0029	518
20110423_0251	0	20110320_0068	904
20110423_0251	0	20110319_0121	816
20110423_0251	0	20110423_0351	874
20110423_0251	0	20110319_0002	681
20110423_0251	0	20110423_0153	828
20110423_0251	0	20110320_0119	922
20110423_0251	0	20110319_0150	766
20110423_0251	0	20110424_0039	1019
20110423_0251	0	20110320_0119	911
20110423_0251	0	20110319_0123	723
20110423_0264	0	20110423_0356	913
20110423_0264	0	20110319_0130	694
20110423_0264	0	20110319_0150	767
20110423_0264	0	20110423_0344	984
20110423_0264	0	20110423_0251	766
20110423_0264	0	20110320_0058	1057
20110423_0264	0	20110318_0029	516
20110423_0264	0	20110424_0242	937
20110423_0264	0	20110319_0008	681
20110423_0264	0	20110423_0153	834
20110423_0264	0	20110320_0139	1016
20110423_0264	0	20110424_0271	952
20110423_0264	0	20110424_0006	888
20110423_0296	0	20110423_0170	840
20110423_0296	0	20110423_0313	746
20110423_0296	0	20110318_0017	609
20110423_0296	0	20110423_0229	825
20110423_0296	0	20110318_0033	634
20110423_0296	0	20110422_0049	721
20110423_0296	0	20110423_0264	941
20110423_0296	0	20110424_0242	949
20110423_0296	0	20110424_0156	1042
20110423_0303	0	20110320_0158	911
20110423_0303	0	20110423_0199	897
20110423_0303	0	20110423_0240	1190
20110423_0303	0	20110422_0017	836
20110423_0303	0	20110423_0304	802
20110423_0303	0	20110319_0123	726
20110423_0303	0	20110423_0033	901
20110423_0303	0	20110423_0068	816
20110423_0303	0	20110423_0204	771
20110423_0303	0	20110320_0158	915
20110423_0303	0	20110319_0056	765
20110423_0303	0	20110422_0058	854
20110423_0303	0	20110423_0157	781
20110423_0303	0	20110423_0100	969
20110423_0303	0	20110424_0114	1016
20110423_0304	0	20110319_0138	758
20110423_0304	0	20110319_0074	671
20110423_0304	0	20110423_0153	816
20110423_0304	0	20110424_0003	963
20110423_0304	0	20110423_0070	1116
20110423_0304	0	20110423_0199	890
20110423_0304	0	20110423_0313	758
20110423_0304	0	20110423_0170	823
20110423_0304	0	20110319_0067	801
20110423_0304	0	20110423_0145	794
20110423_0312	0	20110423_0098	675
20110423_0312	0	20110423_0109	955
20110423_0312	0	20110423_0189	1471
20110423_0312	0	20110423_0109	951
20110423_0312	0	20110423_0034	1023
20110423_0312	0	20110424_0285	972
20110423_0313	0	20110318_0022	605
20110423_0313	0	20110319_0121	811
20110423_0313	0	20110318_0033	629
20110423_0313	0	20110319_0036	675
20110423_0313	0	20110423_0344	972
20110423_0313	0	20110319_0136	715
20110423_0313	0	20110320_0058	1057
20110423_0313	0	20110423_0352	874
20110423_0327	0	20110424_0156	1057
20110423_0327	0	20110423_0303	927
20110423_0327	0	20110320_0115	986
20110423_0327	0	20110423_0098	694
20110423_0327	0	20110319_0254	933
20110423_0327	0	20110424_0271	957
20110423_0327	0	20110424_0133	1193
20110423_0327	0	20110320_0068	923
20110423_0327	0	20110320_0115	1003
20110423_0327	0	20110318_0024	640
20110423_0327	0	20110422_0085	840
20110423_0327	0	20110320_0158	894
20110423_0327	0	20110320_0101	1080
20110423_0327	0	20110320_0130	1041
20110423_0327	0	20110423_0351	881
20110423_0327	0	20110319_0002	686
20110423_0344	0	20110320_0101	1059
20110423_0344	0	20110320_0099	965
20110423_0344	0	20110422_0056	783
20110423_0344	0	20110318_0030	578
20110423_0344	0	20110319_0130	677
20110423_0344	0	20110319_0008	673
20110423_0344	0	20110319_0206	752
20110423_0344	0	20110424_0156	1058
20110423_0344	0	20110423_0188	880
20110423_0351	0	20110422_0084	761
20110423_0351	0	20110424_0133	1186
20110423_0351	0	20110320_0139	1017
20110423_0351	0	20110423_0034	1011
20110423_0351	0	20110422_0056	794
20110423_0351	0	20110319_0002	694
20110423_0351	0	20110423_0312	824
20110423_0351	0	20110423_0190	1006
20110423_0351	0	20110319_0067	804
20110423_0351	0	20110424_0177	874
20110423_0351	0	20110319_0138	758
20110423_0351	0	20110423_0034	1000
20110423_0351	0	20110423_0197	753
20110423_0351	0	20110424_0285	976
20110423_0351	0	20110318_0031	608
20110423_0351	0	20110424_0088	1080
20110423_0352	0	20110424_0088	1077
20110423_0352	0	20110423_0068	815
20110423_0352	0	20110319_0074	678
20110423_0352	0	20110423_0188	898
20110423_0352	0	20110423_0229	813
20110423_0352	0	20110319_0004	750
20110423_0352	0	20110319_0130	685
20110423_0352	0	20110423_0264	940
20110423_0352	0	20110320_0013	1032
20110423_0352	0	20110318_0031	608
20110423_0352	0	20110320_0058	1050
20110423_0352	0	20110319_0002	690
20110423_0352	0	20110423_0251	777
20110423_0352	0	20110423_0098	692
20110423_0356	0	20110319_0036	680
20110423_0356	0	20110423_0344	982
20110423_0356	0	20110422_0080	751
20110423_0356	0	20110320_0178	977
20110423_0356	0	20110423_0296	775
20110423_0356	0	20110320_0068	911
20110423_0356	0	20110423_0190	1014
20110423_0356	0	20110424_0088	1078
20110423_0356	0	20110319_0004	736
20110423_0356	0	20110423_0351	887
20110423_0356	0	20110319_0036	682
20110423_0356	0	20110320_0068	907
20110424_0003	0	20110424_0039	1027
20110424_0003	0	20110423_0034	1020
20110424_0003	0	20110319_0121	805
20110424_0003	0	20110423_0304	800
20110424_0003	0	20110423_0188	898
20110424_0003	0	20110318_0022	625
20110424_0003	0	20110319_0008	682
20110424_0003	0	20110422_0080	751
20110424_0003	0	20110423_0170	839
20110424_0003	0	20110423_0157	787
20110424_0006	0	20110423_0068	832
20110424_0006	0	20110423_0264	923
20110424_0006	0	20110423_0153	825
20110424_0006	0	20110318_0017	610
20110424_0006	0	20110423_0199	905
20110424_0006	0	20110423_0344	992
20110424_0006	0	20110423_0189	1462
20110424_0039	0	20110424_0177	878
20110424_0039	0	20110319_0254	936
20110424_0039	0	20110423_0142	1003
20110424_0039	0	20110423_0100	949
20110424_0039	0	20110423_0240	1180
20110424_0039	0	20110320_0178	989
20110424_0039	0	20110318_0034	575
20110424_0039	0	20110423_0251	771
20110424_0039	0	20110318_0020	554
20110424_0039	0	20110320_0058	1057
20110424_0039	0	20110319_0130	700
20110424_0039	0	20110422_0080	756
20110424_0039	0	20110318_0020	549
20110424_0055	0	20110423_0264	938
20110424_0055	0	20110422_0017	833
20110424_0055	0	20110318_0030	576
20110424_0055	0	20110422_0056	799
20110424_0055	0	20110318_0031	609
20110424_0055	0	20110422_0085	833
20110424_0055	0	20110320_0139	1016
20110424_0055	0	20110320_0020	928
20110424_0055	0	20110423_0170	823
20110424_0055	0	20110320_0101	1077
20110424_0088	0	20110424_0003	961
20110424_0088	0	20110423_0142	998
20110424_0088	0	20110422_0084	772
20110424_0088	0	20110424_0003	951
20110424_0088	0	20110423_0229	818
20110424_0088	0	20110423_0033	906
20110424_0088	0	20110423_0356	909
20110424_0088	0	20110319_0123	718
20110424_0088	0	20110319_0130	682
20110424_0088	0	20110423_0229	823
20110424_0088	0	20110423_0109	946
20110424_0114	0	20110319_0123	726
20110424_0114	0	20110423_0303	928
20110424_0114	0	20110424_0133	1192
20110424_0114	0	20110424_0055	1142
20110424_0114	0	20110423_0312	819
20110424_0114	0	20110424_0006	894
20110424_0114	0	20110423_0303	935
20110424_0114	0	20110423_0303	930
20110424_0114	0	20110320_0065	1134
20110424_0114	0	20110320_0058	1040
20110424_0133	0	20110423_0153	819
20110424_0133	0	20110319_0138	762
20110424_0133	0	20110319_0274	777
20110424_0133	0	20110423_0153	834
20110424_0133	0	20110423_0313	760
20110424_0133	0	20110424_0003	957
20110424_0133	0	20110423_0153	814
20110424_0133	0	20110319_0215	820
20110424_0133	0	20110319_0254	931
20110424_0133	0	20110423_0356	913
20110424_0133	0	20110319_0004	742
20110424_0156	0	20110424_0133	1184
20110424_0156	0	20110423_0170	836
20110424_0156	0	20110423_0356	911
20110424_0156	0	20110423_0352	855
20110424_0156	0	20110423_0195	777
20110424_0156	0	20110424_0003	964
20110424_0156	0	20110319_0274	772
20110424_0156	0	20110423_0240	1193
20110424_0177	0	20110423_0033	911
20110424_0177	0	20110320_0152	1044
20110424_0177	0	20110423_0190	1010
20110424_0177	0	20110320_0119	911
20110424_0177	0	20110320_0127	941
20110424_0177	0	20110424_0006	898
20110424_0177	0	20110320_0115	1005
20110424_0177	0	20110424_0114	1020
20110424_0177	0	20110318_0031	611
20110424_0242	0	20110423_0312	823
20110424_0242	0	20110318_0030	587
20110424_0242	0	20110423_0034	1020
20110424_0242	0	20110422_0056	796
20110424_0242	0	20110423_0068	828
20110424_0242	0	20110422_0056	787
20110424_0242	0	20110423_0195	785
20110424_0242	0	20110422_0080	765
20110424_0271	0	20110320_0101	1060
20110424_0271	0	20110422_0080	767
20110424_0271	0	20110319_0056	770
20110424_0271	0	20110319_0067	804
20110424_0271	0	20110318_0017	598
20110424_0271	0	20110424_0242	934
20110424_0271	0	20110423_0229	822
20110424_0271	0	20110318_0030	590
20110424_0271	0	20110319_0139	776
20110424_0271	0	20110318_0024	643
20110424_0271	0	20110318_0017	597
20110424_0271	0	20110319_0004	746
20110424_0271	0	20110423_0070	1131
20110424_0271	0	20110423_0153	820
20110424_0285	0	20110423_0070	1114
20110424_0285	0	20110423_0068	820
20110424_0285	0	20110423_0026	913
20110424_0285	0	20110424_0271	969
20110424_0285	0	20110319_0138	780
20110424_0285	0	20110319_0102	776
20110424_0285	0	20110320_0115	992
20110424_0285	0	20110319_0074	686
20110424_0285	0	20110319_0130	701
20110319_0018	0	741
20110319_0018	0	753
20110319_0018	0	744
20110319_0018	0	758
20110319_0018	0	764
20110319_0018	0	749
20110319_0018	0	760
20110319_0018	0	755
20110319_0018	0	756
20110319_0018	0	745
20110319_0018	0	747
20110319_0018	0	751
20110319_0018	0	763
20110319_0019	0	711
20110319_0019	0	721
20110319_0019	0	703
20110319_0019	0	724
20110319_0019	0	713
20110319_0019	0	707
20110319_0019	0	725
20110319_0019	0	709
20110319_0019	0	719
20110319_0019	0	710
20110319_0019	0	701
20110319_0021	0	755
20110319_0021	0	752
20110319_0021	0	762
20110319_0021	0	750
20110319_0021	0	743
20110319_0021	0	741
20110319_0021	0	753
20110319_0021	0	760
20110319_0021	0	757
20110319_0021	0	749
20110319_0025	0	750
20110319_0025	0	766
20110319_0025	0	764
20110319_0025	0	760
20110319_0025	0	759
20110319_0025	0	752
20110319_0025	0	755
20110319_0025	0	761
20110319_0025	0	743
20110319_0025	0	746
20110319_0025	0	751
20110319_0047	0	765
20110319_0047	0	756
20110319_0047	0	766
20110319_0047	0	762
20110319_0047	0	748
20110319_0047	0	754
20110319_0047	0	744
20110319_0053	0	746
20110319_0053	0	739
20110319_0053	0	755
20110319_0053	0	740
20110319_0053	0	751
20110319_0053	0	760
20110319_0053	0	759
20110319_0062	0	769
20110319_0062	0	768
20110319_0062	0	767
20110319_0062	0	778
20110319_0062	0	772
20110319_0062	0	779
20110319_0062	0	763
20110319_0062	0	766
20110319_0062	0	760
20110319_0081	0	706
20110319_0081	0	705
20110319_0081	0	703
20110319_0081	0	709
20110319_0081	0	701
20110319_0081	0	702
20110319_0081	0	708
20110319_0081	0	694
20110319_0081	0	700
20110319_0081	0	713
20110319_0081	0	707
20110319_0090	0	711
20110319_0090	0	703
20110319_0090	0	691
20110319_0090	0	693
20110319_0090	0	701
20110319_0090	0	695
20110319_0090	0	712
20110319_0090	0	706
20110319_0090	0	714
20110319_0092	0	716
20110319_0092	0	710
20110319_0092	0	714
20110319_0092	0	724
20110319_0092	0	723
20110319_0092	0	705
20110319_0092	0	709
20110319_0092	0	707
20110319_0092	0	721
20110319_0092	0	700
20110319_0120	0	699
20110319_0120	0	684
20110319_0120	0	685
20110319_0120	0	690
20110319_0120	0	681
20110319_0120	0	702
20110319_0120	0	688
20110319_0120	0	694
20110319_0120	0	701
20110319_0120	0	704
20110319_0120	0	687
20110319_0158	0	773
20110319_0158	0	760
20110319_0158	0	764
20110319_0158	0	776
20110319_0158	0	780
20110319_0158	0	783
20110319_0158	0	761
20110319_0158	0	768
20110319_0158	0	782
20110319_0158	0	781
20110319_0158	0	779
20110319_0161	0	761
20110319_0161	0	742
20110319_0161	0	748
20110319_0161	0	745
20110319_0161	0	760
20110319_0161	0	739
20110319_0161	0	756
20110319_0161	0	751
20110319_0161	0	759
20110319_0161	0	754
20110319_0163	0	822
20110319_0163	0	805
20110319_0163	0	812
20110319_0163	0	802
20110319_0163	0	824
20110319_0163	0	818
20110319_0163	0	821
20110319_0163	0	809
20110319_0163	0	803
20110319_0163	0	810
20110319_0163	0	823
20110319_0163	0	819
20110319_0173	0	729
20110319_0173	0	719
20110319_0173	0	733
20110319_0173	0	721
20110319_0173	0	715
20110319_0173	0	723
20110319_0173	0	720
20110319_0173	0	730
20110319_0173	0	731
20110319_0173	0	725
20110319_0181	0	769
20110319_0181	0	777
20110319_0181	0	764
20110319_0181	0	785
20110319_0181	0	768
20110319_0181	0	786
20110319_0181	0	772
20110319_0181	0	781
20110319_0181	0	780
20110319_0181	0	765
20110319_0181	0	778
20110319_0181	0	775
20110319_0198	0	800
20110319_0198	0	818
20110319_0198	0	820
20110319_0198	0	810
20110319_0198	0	813
20110319_0198	0	808
20110319_0198	0	799
20110319_0198	0	814
20110319_0198	0	807
20110319_0198	0	806
20110319_0198	0	803
20110319_0198	0	812
20110319_0234	0	711
20110319_0234	0	691
20110319_0234	0	698
20110319_0234	0	705
20110319_0234	0	701
20110319_0234	0	706
20110319_0234	0	690
20110319_0234	0	708
20110319_0234	0	692
20110319_0245	0	684
20110319_0245	0	677
20110319_0245	0	680
20110319_0245	0	683
20110319_0245	0	661
20110319_0245	0	670
20110319_0245	0	674
20110319_0245	0	664
20110319_0245	0	669
20110319_0247	0	808
20110319_0247	0	802
20110319_0247	0	811
20110319_0247	0	799
20110319_0247	0	810
20110319_0247	0	812
20110319_0247	0	792
20110319_0247	0	794
20110319_0247	0	797
20110319_0251	0	748
20110319_0251	0	745
20110319_0251	0	733
20110319_0251	0	755
20110319_0251	0	746
20110319_0251	0	747
20110319_0251	0	741
20110319_0251	0	750
20110319_0251	0	753
20110319_0251	0	757
20110319_0252	0	713
20110319_0252	0	720
20110319_0252	0	722
20110319_0252	0	732
20110319_0252	0	726
20110319_0252	0	711
20110319_0252	0	712
20110319_0252	0	714
20110319_0252	0	717
20110319_0252	0	715
20110319_0252	0	729
20110319_0252	0	727
20110319_0258	0	722
20110319_0258	0	739
20110319_0258	0	731
20110319_0258	0	726
20110319_0258	0	738
20110319_0258	0	717
20110319_0258	0	716
20110319_0258	0	720
20110319_0261	0	692
20110319_0261	0	703
20110319_0261	0	714
20110319_0261	0	691
20110319_0261	0	709
20110319_0261	0	702
20110319_0261	0	706
20110319_0261	0	710
20110319_0261	0	704
20110319_0265	0	720
20110319_0265	0	715
20110319_0265	0	716
20110319_0265	0	718
20110319_0265	0	726
20110319_0265	0	708
20110319_0265	0	707
20110319_0265	0	703
20110319_0265	0	721
20110319_0272	0	761
20110319_0272	0	781
20110319_0272	0	784
20110319_0272	0	776
20110319_0272	0	764
20110319_0272	0	771
20110319_0272	0	770
20110319_0272	0	767
20110319_0272	0	780
20110319_0272	0	765
20110319_0272	0	762
20110319_0288	0	795
20110319_0288	0	800
20110319_0288	0	792
20110319_0288	0	788
20110319_0288	0	791
20110319_0288	0	794
20110319_0288	0	802
20110319_0288	0	779
20110319_0288	0	783
20110319_0288	0	786
20110319_0288	0	785
20110319_0288	0	789
20110319_0288	0	782
20110319_0288	0	793
20110319_0288	0	780
20110319_0288	0	778
20110320_0010	0	738
20110320_0010	0	736
20110320_0010	0	739
20110320_0010	0	730
20110320_0010	0	737
20110320_0010	0	748
20110320_0010	0	750
20110320_0010	0	751
20110320_0012	0	919
20110320_0012	0	941
20110320_0012	0	920
20110320_0012	0	934
20110320_0012	0	932
20110320_0012	0	924
20110320_0012	0	938
20110320_0012	0	937
20110320_0016	0	851
20110320_0016	0	849
20110320_0016	0	852
20110320_0016	0	846
20110320_0016	0	862
20110320_0016	0	856
20110320_0016	0	855
20110320_0016	0	864
20110320_0016	0	857
20110320_0016	0	853
20110320_0019	0	1008
20110320_0019	0	1014
20110320_0019	0	1010
20110320_0019	0	1012
20110320_0019	0	998
20110320_0019	0	1002
20110320_0019	0	1005
20110320_0019	0	1004
20110320_0019	0	991
20110320_0019	0	1001
20110320_0019	0	1013
20110320_0019	0	1007
20110320_0019	0	1009
20110320_0021	0	934
20110320_0021	0	954
20110320_0021	0	955
20110320_0021	0	956
20110320_0021	0	940
20110320_0021	0	947
20110320_0021	0	937
20110320_0030	0	1081
20110320_0030	0	1072
20110320_0030	0	1090
20110320_0030	0	1073
20110320_0030	0	1086
20110320_0030	0	1068
20110320_0030	0	1079
20110320_0030	0	1077
20110320_0030	0	1069
20110320_0030	0	1071
20110320_0030	0	1080
20110320_0030	0	1089
20110320_0030	0	1084
20110320_0030	0	1087
20110320_0039	0	843
20110320_0039	0	851
20110320_0039	0	854
20110320_0039	0	848
