2	400
n000002	000003	n000007	000039
n000002	000143	n000004	000095
n000002	000038	n000004	000040
n000002	000043	n000006	000052
n000002	000077	n000004	000032
n000002	000005	n000006	000051
n000002	000084	n000007	000096
n000002	000076	n000006	000011
n000002	000144	n000007	000057
n000002	000024	n000004	000023
n000002	000153	n000006	000043
n000002	000019	n000007	000033
n000002	000050	n000006	000024
n000002	000018	n000007	000088
n000002	000066	n000006	000016
n000002	000093	n000007	000077
n000002	000164	n000007	000081
n000002	000122	n000007	000060
n000002	000072	n000007	000054
n000002	000072	n000007	000123
n000002	000126	n000004	000089
n000002	000075	n000004	000034
n000002	000162	n000007	000104
n000002	000015	n000004	000057
n000002	000166	n000006	000034
n000002	000159	n000004	000081
n000002	000142	n000007	000055
n000002	000127	n000006	000064
n000002	000013	n000006	000014
n000002	000136	n000007	000084
n000002	000109	n000004	000015
n000002	000083	n000004	000035
n000002	000038	n000007	000120
n000002	000112	n000007	000083
n000002	000110	n000004	000007
n000002	000145	n000006	000024
n000002	000019	n000006	000012
n000002	000110	n000004	000110
n000002	000049	n000004	000016
n000002	000095	n000004	000091
n000002	000110	n000007	000038
n000002	000034	n000007	000060
n000002	000121	n000007	000039
n000002	000122	n000007	000039
n000002	000121	n000004	000044
n000002	000030	n000006	000054
n000002	000041	n000004	000040
n000002	000080	n000007	000029
n000002	000015	n000006	000115
n000002	000006	n000007	000052
n000002	000071	n000006	000149
n000002	000064	n000006	000052
n000002	000017	n000007	000051
n000002	000165	n000006	000055
n000002	000159	n000004	000090
n000002	000031	n000007	000104
n000002	000091	n000007	000100
n000002	000139	n000006	000035
n000002	000098	n000007	000042
n000002	000024	n000007	000096
n000002	000111	n000006	000022
n000002	000020	n000007	000092
n000002	000045	n000004	000062
n000002	000017	n000006	000051
n000002	000126	n000007	000067
n000002	000157	n000004	000089
n000002	000118	n000004	000033
n000002	000115	n000006	000127
n000002	000090	n000006	000037
n000002	000098	n000004	000058
n000002	000087	n000007	000070
n000002	000053	n000006	000049
n000002	000042	n000004	000097
n000002	000030	n000006	000063
n000002	000141	n000004	000014
n000002	000165	n000007	000066
n000002	000143	n000007	000036
n000002	000007	n000006	000032
n000002	000035	n000004	000039
n000002	000108	n000004	000049
n000002	000063	n000007	000035
n000002	000019	n000004	000079
n000002	000102	n000006	000014
n000002	000011	n000007	000070
n000002	000073	n000007	000126
n000002	000164	n000006	000152
n000002	000137	n000007	000083
n000002	000103	n000006	000147
n000002	000079	n000006	000051
n000002	000129	n000006	000014
n000002	000114	n000006	000052
n000002	000003	n000007	000126
n000002	000052	n000006	000027
n000002	000044	n000006	000118
n000002	000163	n000006	000044
n000002	000050	n000007	000081
n000002	000130	n000004	000099
n000002	000111	n000007	000033
n000002	000092	n000004	000026
n000002	000134	n000007	000091
n000002	000159	n000007	000055
n000002	000066	n000004	000084
n000002	000011	n000006	000124
n000002	000138	n000004	000026
n000002	000120	n000007	000071
n000002	000157	n000006	000021
n000002	000011	n000007	000035
n000002	000156	n000004	000016
n000002	000146	n000004	000005
n000002	000110	n000007	000034
n000002	000099	n000007	000094
n000002	000131	n000006	000152
n000002	000113	n000007	000043
n000002	000000	n000006	000003
n000002	000086	n000004	000047
n000002	000114	n000007	000102
n000002	000127	n000007	000072
n000002	000050	n000004	000054
n000002	000070	n000006	000151
n000002	000009	n000007	000091
n000002	000091	n000007	000122
n000002	000119	n000004	000048
n000002	000033	n000006	000134
n000002	000110	n000004	000050
n000002	000151	n000007	000100
n000002	000098	n000006	000154
n000002	000150	n000004	000043
n000002	000068	n000007	000101
n000002	000005	n000004	000035
n000002	000151	n000006	000015
n000002	000024	n000006	000122
n000002	000132	n000007	000095
n000002	000001	n000007	000102
n000002	000152	n000004	000091
n000002	000011	n000004	000040
n000002	000003	n000007	000080
n000002	000115	n000006	000031
n000002	000140	n000007	000061
n000002	000119	n000007	000093
n000002	000148	n000004	000089
n000002	000016	n000007	000053
n000002	000095	n000006	000036
n000002	000157	n000007	000116
n000002	000138	n000006	000139
n000002	000113	n000006	000113
n000002	000129	n000004	000099
n000002	000140	n000007	000057
n000002	000030	n000007	000085
n000002	000100	n000004	000110
n000002	000033	n000004	000027
n000002	000160	n000004	000050
n000002	000071	n000006	000126
n000002	000012	n000006	000154
n000002	000154	n000006	000116
n000002	000079	n000004	000105
n000002	000071	n000007	000126
n000004	000128	n000007	000085
n000004	000053	n000007	000099
n000004	000033	n000006	000018
n000004	000092	n000006	000055
n000004	000049	n000006	000058
n000004	000025	n000007	000052
n000004	000100	n000007	000089
n000004	000027	n000006	000151
n000004	000124	n000007	000097
n000004	000011	n000007	000098
n000004	000064	n000007	000041
n000004	000085	n000007	000065
n000004	000065	n000007	000081
n000004	000056	n000007	000072
n000004	000055	n000007	000067
n000004	000121	n000007	000124
n000004	000015	n000007	000032
n000004	000043	n000007	000086
n000004	000005	n000006	000131
n000004	000078	n000006	000027
n000004	000081	n000006	000115
n000004	000124	n000006	000008
n000004	000017	n000007	000063
n000004	000082	n000007	000056
n000004	000006	n000006	000123
n000004	000032	n000006	000035
n000004	000018	n000006	000031
n000004	000039	n000006	000127
n000004	000091	n000006	000000
n000004	000027	n000007	000077
n000004	000079	n000006	000004
n000004	000084	n000007	000097
n000004	000076	n000006	000120
n000004	000129	n000006	000001
n000004	000038	n000006	000135
n000004	000108	n000007	000091
n000004	000088	n000007	000092
n000004	000077	n000006	000058
n000004	000053	n000007	000098
n000004	000093	n000007	000090
n000004	000095	n000006	000126
n000004	000062	n000007	000072
n000004	000055	n000006	000002
n000004	000050	n000007	000106
n000004	000013	n000007	000031
n000004	000022	n000006	000048
n000004	000128	n000006	000020
n000004	000121	n000006	000029
n000004	000024	n000006	000126
n000004	000100	n000007	000059
n000004	000055	n000007	000032
n000004	000032	n000007	000092
n000004	000029	n000006	000036
n000004	000079	n000006	000114
n000004	000039	n000007	000031
n000004	000057	n000006	000015
n000004	000026	n000007	000081
n000004	000097	n000006	000120
n000004	000050	n000007	000056
n000004	000034	n000007	000105
n000004	000107	n000006	000151
n000004	000016	n000006	000115
n000004	000053	n000006	000063
n000004	000086	n000007	000116
n000004	000057	n000006	000037
n000004	000108	n000007	000123
n000004	000042	n000007	000079
n000004	000061	n000007	000052
n000004	000020	n000007	000041
n000004	000096	n000007	000092
n000004	000054	n000007	000086
n000004	000041	n000006	000044
n000004	000041	n000007	000123
n000004	000036	n000007	000116
n000004	000088	n000007	000061
n000004	000098	n000007	000085
n000004	000043	n000006	000018
n000004	000077	n000006	000117
n000004	000129	n000006	000155
n000004	000122	n000006	000149
n000004	000041	n000006	000020
n000004	000045	n000007	000121
n000004	000038	n000007	000073
n000004	000118	n000006	000020
n000004	000087	n000006	000054
n000004	000013	n000007	000056
n000004	000126	n000006	000043
n000004	000051	n000006	000013
n000004	000080	n000006	000054
n000004	000042	n000007	000087
n000004	000108	n000007	000038
n000004	000029	n000006	000122
n000004	000044	n000007	000125
n000004	000091	n000007	000087
n000004	000082	n000006	000020
n000004	000060	n000007	000035
n000004	000024	n000007	000033
n000004	000032	n000007	000072
n000004	000104	n000006	000031
n000004	000061	n000007	000042
n000004	000059	n000006	000011
n000004	000053	n000006	000018
n000004	000018	n000007	000123
n000004	000043	n000006	000002
n000004	000054	n000006	000126
n000004	000124	n000006	000017
n000004	000128	n000007	000061
n000004	000123	n000006	000065
n000004	000122	n000006	000127
n000004	000105	n000007	000082
n000004	000005	n000006	000055
n000004	000060	n000006	000043
n000004	000065	n000007	000074
n000004	000058	n000006	000065
n000004	000015	n000006	000149
n000004	000053	n000006	000002
n000004	000052	n000006	000034
n000004	000129	n000007	000126
n000004	000097	n000007	000061
n000004	000106	n000006	000002
n000004	000011	n000006	000058
n000004	000089	n000006	000122
n000004	000020	n000006	000050
n000004	000057	n000006	000032
n000004	000011	n000006	000028
n000004	000057	n000006	000010
n000004	000056	n000007	000058
n000004	000025	n000006	000128
n000004	000100	n000007	000072
n000004	000126	n000006	000044
n000004	000106	n000007	000052
n000004	000118	n000007	000104
n000004	000046	n000007	000119
n000004	000041	n000007	000061
n000004	000084	n000007	000036
n000004	000038	n000006	000131
n000004	000102	n000006	000030
n000004	000060	n000007	000098
n000004	000108	n000007	000056
n000004	000124	n000007	000052
n000004	000123	n000006	000120
n000004	000090	n000006	000122
n000004	000125	n000006	000115
n000004	000081	n000006	000037
n000006	000013	n000007	000107
n000006	000054	n000007	000051
n000006	000154	n000007	000081
n000006	000028	n000007	000066
n000006	000139	n000007	000065
n000006	000047	n000007	000125
n000006	000131	n000007	000126
n000006	000065	n000007	000103
n000006	000034	n000007	000125
n000006	000017	n000007	000100
n000006	000021	n000007	000084
n000006	000125	n000007	000080
n000006	000127	n000007	000104
n000006	000002	n000007	000124
n000006	000022	n000007	000051
n000006	000010	n000007	000089
n000006	000064	n000007	000029
n000006	000014	n000007	000059
n000006	000155	n000007	000077
n000006	000001	n000007	000094
n000006	000048	n000007	000066
n000006	000130	n000007	000088
n000006	000123	n000007	000031
n000006	000020	n000007	000100
n000006	000145	n000007	000035
n000006	000133	n000007	000083
n000006	000000	n000007	000037
n000006	000131	n000007	000106
n000006	000138	n000007	000050
n000006	000139	n000007	000091
n000006	000116	n000007	000037
n000006	000128	n000007	000100
n000006	000135	n000007	000058
n000006	000053	n000007	000089
n000006	000015	n000007	000038
n000006	000014	n000007	000050
n000006	000137	n000007	000106
n000006	000036	n000007	000075
n000006	000054	n000007	000084
n000006	000136	n000007	000118
n000006	000137	n000007	000077
n000006	000021	n000007	000039
n000006	000012	n000007	000067
n000006	000053	n000007	000083
n000006	000035	n000007	000119
n000006	000129	n000007	000097
n000006	000031	n000007	000041
n000006	000053	n000007	000031
n000006	000121	n000007	000104
n000006	000128	n000007	000061
n000006	000053	n000007	000056
n000006	000018	n000007	000037
n000006	000118	n000007	000057
n000006	000056	n000007	000068
n000006	000049	n000007	000107
n000006	000054	n000007	000087
n000006	000014	n000007	000102
n000006	000028	n000007	000096
n000006	000050	n000007	000087
n000006	000029	n000007	000041
n000006	000017	n000007	000105
n000006	000025	n000007	000088
n000006	000015	n000007	000079
n000006	000025	n000007	000061
n000006	000029	n000007	000102
n000006	000136	n000007	000122
n000006	000014	n000007	000040
n000006	000063	n000007	000085
n000006	000044	n000007	000051
n000006	000049	n000007	000097
n000006	000029	n000007	000123
n000006	000037	n000007	000072
