10	4000
n002803	0043_01	n005668	0040_01
n002803	0006_02	n003775	0120_02
n002803	0150_01	n005282	0191_01
n002803	0202_01	n005668	0068_01
n002803	0011_01	n005473	0054_02
n002803	0025_01	n008932	0016_02
n002803	0207_02	n009175	0072_01
n002803	0091_01	n005340	0420_01
n002803	0208_01	n004411	0494_01
n002803	0332_01	n005668	0098_01
n002803	0279_02	n004738	0411_01
n002803	0090_01	n004813	0559_01
n002803	0201_01	n005723	0158_02
n002803	0014_01	n004738	0366_05
n002803	0161_01	n007021	0309_01
n002803	0129_01	n005122	0136_01
n002803	0170_01	n004461	0317_01
n002803	0276_01	n005328	0018_01
n002803	0073_01	n004482	0036_01
n002803	0196_03	n005282	0274_01
n002803	0294_01	n008558	0221_01
n002803	0414_01	n007439	0095_01
n002803	0021_05	n006909	0096_01
n002803	0357_01	n006909	0067_01
n002803	0373_01	n003775	0540_01
n002803	0228_01	n006497	0107_01
n002803	0061_01	n002838	0063_01
n002803	0173_02	n008932	0166_02
n002803	0275_01	n005723	0149_02
n002803	0204_01	n008958	0365_02
n002803	0200_01	n005328	0172_01
n002803	0402_01	n004233	0222_01
n002803	0083_01	n004482	0296_02
n002803	0182_02	n002838	0135_01
n002803	0160_01	n005340	0229_01
n002803	0026_01	n004007	0232_01
n002803	0124_01	n008932	0009_01
n002803	0346_02	n005668	0058_01
n002803	0146_02	n005122	0350_02
n002803	0401_01	n005328	0155_01
n002803	0055_01	n008558	0248_01
n002803	0352_01	n005122	0071_01
n002803	0172_01	n003881	0020_01
n002803	0045_01	n008558	0168_01
n002803	0141_02	n004588	0393_01
n002803	0044_01	n007068	0440_02
n002803	0049_01	n009175	0030_01
n002803	0203_02	n008773	0450_01
n002803	0353_01	n003115	0218_04
n002803	0048_01	n004813	0440_01
n002803	0227_01	n003894	0192_01
n002803	0209_02	n005473	0095_03
n002803	0397_02	n005668	0024_01
n002803	0124_01	n008773	0189_01
n002803	0073_01	n003115	0111_02
n002803	0282_01	n003894	0290_01
n002803	0017_01	n004482	0084_01
n002803	0335_01	n004905	0413_01
n002803	0221_03	n004233	0595_01
n002838	0216_01	n003115	0041_01
n002838	0383_01	n002855	0137_03
n002838	0223_01	n006909	0223_02
n002838	0385_01	n008773	0305_01
n002838	0149_01	n007068	0124_03
n002838	0218_01	n006497	0060_01
n002838	0264_02	n005282	0019_02
n002838	0295_01	n003894	0230_01
n002838	0062_02	n004738	0183_02
n002838	0069_01	n008110	0022_01
n002838	0101_01	n002855	0088_01
n002838	0117_01	n005328	0172_01
n002838	0231_01	n006909	0138_01
n002838	0105_02	n003881	0123_01
n002838	0274_02	n004588	0402_01
n002838	0276_01	n007068	0095_02
n002838	0034_01	n009175	0467_02
n002838	0137_01	n005668	0083_03
n002838	0164_01	n002855	0050_01
n002838	0118_01	n002855	0261_01
n002838	0055_01	n008932	0341_01
n002838	0200_01	n005668	0497_01
n002838	0010_04	n008932	0177_02
n002838	0038_01	n005282	0001_02
n002838	0093_01	n004007	0316_01
n002838	0190_01	n004233	0028_01
n002838	0324_01	n008932	0405_02
n002838	0192_01	n005340	0249_02
n002838	0067_02	n008558	0302_01
n002838	0298_01	n004588	0425_01
n002838	0041_01	n005473	0114_01
n002838	0082_01	n004813	0024_01
n002838	0246_01	n003873	0260_01
n002838	0099_01	n007439	0073_01
n002838	0081_01	n005328	0192_04
n002838	0127_01	n006909	0300_04
n002838	0196_01	n009175	0002_01
n002838	0075_01	n005373	0152_01
n002838	0361_01	n008558	0435_01
n002838	0264_02	n003115	0112_01
n002838	0371_01	n004461	0200_01
n002838	0383_01	n005282	0302_02
n002838	0061_03	n005473	0255_04
n002838	0315_01	n009175	0065_01
n002838	0004_01	n004233	0009_01
n002838	0058_01	n005328	0006_01
n002838	0162_01	n003894	0459_02
n002838	0366_01	n003775	0366_02
n002838	0030_01	n009175	0073_01
n002838	0201_01	n006909	0401_01
n002838	0013_01	n007068	0081_01
n002838	0048_01	n005668	0053_01
n002838	0128_01	n008932	0132_02
n002838	0016_01	n007068	0525_01
n002838	0191_01	n007439	0106_01
n002838	0111_01	n002855	0300_03
n002838	0159_01	n003115	0159_01
n002838	0112_03	n004411	0029_01
n002838	0388_01	n003873	0033_02
n002838	0180_01	n005328	0004_01
n002838	0411_02	n004482	0255_16
n002838	0211_01	n007068	0192_02
n002838	0203_01	n008932	0127_02
n002838	0276_01	n002857	0269_01
n002838	0270_02	n002855	0383_02
n002838	0188_01	n003873	0015_01
n002838	0024_01	n002855	0120_01
n002838	0409_01	n002855	0312_01
n002838	0360_01	n004007	0003_05
n002838	0331_01	n008958	0313_01
n002838	0320_01	n003115	0337_03
n002838	0137_01	n004813	0040_05
n002838	0098_01	n005328	0089_01
n002838	0314_02	n008558	0154_01
n002838	0180_01	n007068	0135_01
n002838	0243_01	n007439	0128_01
n002838	0244_01	n005668	0054_01
n002838	0015_03	n003894	0318_01
n002838	0205_01	n008110	0166_08
n002838	0250_01	n005122	0382_01
n002838	0024_01	n005340	0400_01
n002838	0273_01	n003775	0278_02
n002838	0045_01	n004007	0284_01
n002838	0036_01	n003115	0147_01
n002838	0059_01	n004007	0097_02
n002838	0408_01	n002857	0237_01
n002838	0212_01	n006497	0303_03
n002838	0271_01	n008932	0189_04
n002838	0038_02	n005340	0354_01
n002838	0294_01	n004007	0215_01
n002838	0170_01	n003775	0171_01
n002838	0198_01	n004411	0092_02
n002838	0319_01	n005373	0055_02
n002838	0409_01	n005723	0187_01
n002838	0085_01	n002857	0242_02
n002838	0077_01	n005282	0388_03
n002838	0043_03	n005373	0191_01
n002838	0381_01	n007439	0133_03
n002838	0209_02	n005473	0045_02
n002838	0035_01	n004482	0118_01
n002838	0137_01	n005723	0005_01
n002838	0186_01	n005668	0094_01
n002838	0096_01	n004738	0404_01
n002838	0021_01	n002855	0138_01
n002838	0228_02	n003115	0087_02
n002838	0401_01	n004905	0227_01
n002838	0409_01	n008110	0061_01
n002838	0386_01	n005668	0087_01
n002838	0179_01	n003881	0137_01
n002838	0198_01	n005373	0160_01
n002838	0051_01	n004738	0377_02
n002838	0328_01	n003775	0221_01
n002838	0310_01	n003115	0155_02
n002838	0269_01	n008110	0151_02
n002838	0360_01	n008558	0058_01
n002838	0041_01	n008932	0045_02
n002838	0034_01	n005340	0053_05
n002838	0214_01	n005282	0335_01
n002838	0070_01	n009175	0467_02
n002838	0398_01	n002855	0459_01
n002838	0389_01	n003881	0092_02
n002838	0275_02	n005473	0098_03
n002855	0252_01	n003115	0058_02
n002855	0096_01	n009175	0084_01
n002855	0023_01	n004891	0094_01
n002855	0431_01	n005328	0222_01
n002855	0295_02	n005723	0091_01
n002855	0037_01	n005723	0075_07
n002855	0303_01	n005373	0001_01
n002855	0407_02	n008110	0609_01
n002855	0013_01	n005282	0309_01
n002855	0243_01	n006497	0218_01
n002855	0457_01	n003775	0443_01
n002855	0163_01	n008773	0196_01
n002855	0328_01	n008558	0221_01
n002855	0207_01	n004891	0021_01
n002855	0213_02	n006497	0100_01
n002855	0179_02	n005340	0085_02
n002855	0194_02	n004588	0150_01
n002855	0047_01	n008958	0223_01
n002855	0275_01	n004813	0336_01
n002855	0442_01	n008110	0085_01
n002855	0101_02	n004905	0441_01
n002855	0352_01	n005373	0035_01
n002855	0186_01	n005122	0136_01
n002855	0031_01	n005373	0268_01
n002855	0359_02	n005328	0014_01
n002855	0041_01	n003115	0112_01
n002855	0462_01	n005328	0044_02
n002855	0085_04	n004233	0108_01
n002855	0170_01	n004891	0074_01
n002855	0007_01	n004461	0020_01
n002855	0255_02	n009175	0052_01
n002855	0385_01	n003873	0430_01
n002855	0123_01	n008932	0102_03
n002855	0126_02	n005328	0048_01
n002855	0254_02	n007021	0157_01
n002855	0089_02	n008558	0028_02
n002855	0362_03	n008110	0271_02
n002855	0171_07	n004411	0005_01
n002855	0374_01	n004461	0191_02
n002855	0365_01	n007021	0093_01
n002855	0105_01	n003873	0053_01
n002855	0018_02	n004482	0129_01
n002855	0332_01	n006909	0088_01
n002855	0223_01	n008110	0161_01
n002855	0070_01	n004007	0153_02
n002855	0003_01	n005328	0179_01
n002855	0435_02	n007021	0335_01
n002855	0105_01	n004905	0527_01
n002855	0271_02	n005668	0074_01
n002855	0002_01	n003873	0308_01
n002855	0098_01	n005122	0352_03
n002855	0456_01	n006497	0176_01
n002855	0120_01	n009175	0474_01
n002855	0313_01	n006909	0200_01
n002855	0357_01	n008958	0032_01
n002855	0302_01	n008773	0049_01
n002855	0234_01	n003881	0247_01
n002855	0345_02	n004891	0480_03
n002855	0228_01	n005723	0544_02
n002855	0301_01	n005723	0010_03
n002855	0013_01	n007021	0084_01
n002855	0327_01	n003881	0105_02
n002855	0033_02	n007021	0392_01
n002855	0112_04	n009175	0014_01
n002855	0255_02	n004813	0009_01
n002855	0201_01	n005340	0282_06
n002855	0298_01	n005340	0153_01
n002855	0096_01	n005723	0116_01
n002855	0373_01	n005373	0163_01
n002855	0035_01	n004007	0375_03
n002855	0121_02	n008110	0161_01
n002855	0155_01	n005723	0582_05
n002855	0007_01	n006497	0140_01
n002855	0349_01	n009175	0051_01
n002855	0306_01	n004461	0056_01
n002855	0043_02	n004891	0039_02
n002855	0227_01	n008932	0562_02
n002855	0323_01	n004891	0062_02
n002855	0078_01	n003775	0044_01
n002855	0272_01	n004461	0223_03
n002855	0242_01	n004482	0359_01
n002855	0166_01	n006497	0091_02
n002855	0008_01	n005723	0201_03
n002855	0293_01	n003115	0072_01
n002855	0306_01	n007439	0050_01
n002855	0169_01	n004738	0561_01
n002855	0167_02	n006909	0038_01
n002855	0283_01	n005282	0028_02
n002855	0170_01	n005668	0042_01
n002855	0065_01	n006909	0210_02
n002855	0135_02	n008558	0218_01
n002855	0368_01	n003115	0148_01
n002855	0242_01	n004461	0283_01
n002855	0201_01	n005668	0099_01
n002855	0443_01	n007068	0418_01
n002855	0059_01	n005282	0215_02
n002855	0309_01	n004411	0538_01
n002855	0255_02	n004905	0010_01
n002855	0307_02	n006497	0303_01
n002857	0069_01	n007439	0026_01
n002857	0361_01	n009175	0072_01
n002857	0243_01	n006497	0005_01
n002857	0135_01	n004813	0039_01
n002857	0158_01	n005340	0298_03
n002857	0226_01	n003894	0227_01
n002857	0103_01	n003873	0017_01
n002857	0069_01	n004738	0386_05
n002857	0106_01	n004891	0244_02
n002857	0346_01	n004891	0094_01
n002857	0048_01	n003115	0047_01
n002857	0309_01	n005723	0249_02
n002857	0067_01	n008773	0194_01
n002857	0062_01	n005668	0014_01
n002857	0103_01	n008773	0255_01
n002857	0315_02	n007068	0151_02
n002857	0069_01	n007439	0088_01
n002857	0199_01	n005282	0255_02
n002857	0263_01	n004891	0034_01
n002857	0261_01	n003873	0286_01
n002857	0042_01	n003775	0281_01
n002857	0230_01	n006909	0212_01
n002857	0100_01	n007021	0290_01
n002857	0393_01	n005373	0155_01
n002857	0257_01	n005723	0095_01
n002857	0119_01	n003881	0029_01
n002857	0136_01	n005282	0330_03
n002857	0130_01	n004461	0122_01
n002857	0060_01	n004588	0269_02
n002857	0373_01	n004813	0320_01
n002857	0044_01	n009175	0057_01
n002857	0097_02	n007021	0330_02
n002857	0059_01	n008558	0134_01
n002857	0107_02	n005373	0034_01
n002857	0217_01	n005282	0313_02
n002857	0107_02	n003881	0187_01
n002857	0330_01	n005373	0168_01
n002857	0226_01	n007021	0092_01
n002857	0295_01	n005723	0168_01
n002857	0188_01	n003115	0076_02
n002857	0081_02	n003881	0138_02
n002857	0125_01	n008558	0419_01
n002857	0056_01	n006909	0391_01
n002857	0131_01	n004482	0045_01
n002857	0226_01	n004007	0085_01
n002857	0131_01	n004588	0156_01
n002857	0205_01	n004461	0291_01
n002857	0016_01	n004813	0274_01
n002857	0330_01	n007439	0104_02
n002857	0319_01	n004461	0191_02
n002857	0023_01	n008558	0208_01
n002857	0081_02	n003775	0019_01
n002857	0219_01	n003873	0142_01
n002857	0108_01	n008110	0166_13
n002857	0251_01	n008773	0432_01
n002857	0161_01	n009175	0008_01
n002857	0295_01	n006909	0388_03
n002857	0395_02	n004461	0033_01
n002857	0070_01	n004233	0396_01
n002857	0240_02	n005340	0129_01
n002857	0034_01	n005282	0047_02
n002857	0042_01	n006497	0191_01
n002857	0019_01	n003881	0064_01
n002857	0244_01	n004588	0032_01
n002857	0117_01	n008932	0240_04
n002857	0185_01	n004411	0096_01
n002857	0279_01	n003115	0005_01
n002857	0157_02	n005668	0100_03
n002857	0353_01	n003894	0083_01
n002857	0353_01	n004588	0208_01
n002857	0101_01	n005122	0391_02
n002857	0199_01	n004905	0259_01
n002857	0159_01	n005282	0222_01
n002857	0038_01	n008773	0169_01
n002857	0153_01	n004905	0223_01
n002857	0102_01	n005473	0299_01
n002857	0217_01	n009175	0060_01
n002857	0163_01	n003115	0090_02
n002857	0306_01	n004588	0148_01
n002857	0201_01	n008110	0398_01
n002857	0385_01	n004588	0379_02
n002857	0216_02	n003894	0182_01
n002857	0120_01	n008958	0064_01
n002857	0382_01	n004461	0097_01
n002857	0086_06	n004411	0090_02
n002857	0280_01	n003873	0037_01
n002857	0385_01	n003873	0191_01
n002857	0008_01	n008773	0210_01
n002857	0214_01	n008958	0047_01
n002857	0121_01	n004738	0171_01
n002857	0098_02	n004738	0007_03
n002857	0079_01	n005373	0216_01
n002857	0330_01	n007068	0104_02
n002857	0053_01	n005473	0056_03
n002857	0257_01	n004233	0088_03
n002857	0361_01	n005668	0082_02
n002857	0347_01	n006497	0034_01
n002857	0242_02	n008932	0063_02
n002857	0160_01	n004461	0289_01
n002857	0377_01	n005473	0106_02
n002857	0350_02	n004233	0572_01
n002857	0261_01	n004482	0284_01
n003115	0034_01	n009175	0482_01
n003115	0023_02	n005340	0368_01
n003115	0234_03	n007068	0069_01
n003115	0074_01	n008558	0274_01
n003115	0214_01	n005328	0112_01
n003115	0112_01	n004813	0304_01
n003115	0066_02	n007068	0050_01
n003115	0021_01	n004482	0185_01
n003115	0011_01	n005122	0131_01
n003115	0149_01	n004905	0335_01
n003115	0149_01	n008110	0142_01
n003115	0078_01	n004461	0219_01
n003115	0273_03	n004905	0146_01
n003115	0063_01	n008932	0230_02
n003115	0201_04	n003873	0020_01
n003115	0171_01	n008958	0066_01
n003115	0228_01	n008110	0278_02
n003115	0103_01	n008773	0471_01
n003115	0292_02	n005373	0009_01
n003115	0154_01	n008773	0053_01
n003115	0229_01	n004588	0218_01
n003115	0165_01	n004738	0244_02
n003115	0221_01	n005723	0356_02
n003115	0001_01	n003894	0077_01
n003115	0209_01	n003881	0186_01
n003115	0128_01	n008932	0078_02
n003115	0027_01	n006909	0031_02
n003115	0116_01	n003894	0033_01
n003115	0213_04	n003881	0103_01
n003115	0039_01	n004813	0357_01
n003115	0306_03	n009175	0028_01
n003115	0164_01	n003873	0201_01
n003115	0044_01	n003894	0104_01
n003115	0009_01	n004461	0029_01
n003115	0175_01	n008932	0608_02
n003115	0231_01	n008958	0091_01
n003115	0252_01	n005668	1070_01
n003115	0205_02	n005122	0117_01
n003115	0306_03	n003775	0411_01
n003115	0004_02	n004461	0309_01
n003115	0043_01	n005723	0546_01
n003115	0225_01	n004738	0176_01
n003115	0048_01	n007021	0115_01
n003115	0186_01	n005282	0113_02
n003115	0243_01	n005282	0274_01
n003115	0173_01	n005723	0365_01
n003115	0200_01	n005668	0036_01
n003115	0022_01	n003881	0199_01
n003115	0116_01	n004813	0223_01
n003115	0218_01	n007021	0063_01
n003115	0035_01	n006497	0325_01
n003115	0173_01	n005473	0055_03
n003115	0032_01	n004482	0043_01
n003115	0092_01	n005328	0097_01
n003115	0195_02	n008110	0055_01
n003115	0060_01	n004411	0035_02
n003115	0145_01	n004905	0047_01
n003115	0242_01	n006497	0026_01
n003115	0007_01	n004007	0366_01
n003115	0218_04	n003775	0143_02
n003115	0014_01	n004738	0400_01
n003115	0059_01	n008958	0351_01
n003115	0300_01	n006909	0119_01
n003115	0177_01	n008110	0024_01
n003115	0102_01	n008773	0130_01
n003115	0199_01	n004411	0309_02
n003115	0047_01	n004411	0065_02
n003115	0119_01	n007021	0084_01
n003115	0127_02	n005122	0270_01
n003115	0158_01	n005282	0042_01
n003115	0030_01	n005340	0394_01
n003115	0171_01	n005668	0081_01
n003115	0258_02	n007068	0187_02
n003115	0154_01	n004411	0011_03
n003115	0193_01	n004007	0137_03
n003115	0169_01	n005122	0043_01
n003115	0054_01	n004588	0107_01
n003115	0242_01	n005473	0023_02
n003115	0131_01	n008558	0268_01
n003115	0123_01	n007439	0110_02
n003115	0106_01	n004905	0207_01
n003115	0245_02	n005668	0080_01
n003115	0257_01	n006909	0039_01
n003115	0012_05	n007439	0028_03
n003115	0178_02	n004482	0012_01
n003115	0014_02	n004233	0371_01
n003115	0237_02	n004233	0028_01
n003115	0094_01	n004233	0094_01
n003115	0086_01	n008558	0023_01
n003115	0134_02	n003775	0055_02
n003115	0032_01	n007439	0121_01
n003115	0179_01	n004461	0079_01
n003115	0004_02	n005282	0054_01
n003115	0265_03	n004411	0047_02
n003115	0099_01	n004233	0589_01
n003115	0095_02	n005473	0214_01
n003115	0212_01	n005473	0363_02
n003115	0067_01	n005328	0031_01
n003115	0299_01	n007439	0092_01
n003115	0257_01	n008932	0572_02
n003115	0047_01	n006497	0099_01
n003115	0172_01	n003775	0185_02
n003115	0223_02	n005668	0140_04
n003115	0110_02	n009175	0040_01
n003115	0306_02	n004482	0152_01
n003115	0265_03	n008558	0227_01
n003115	0014_02	n004411	0054_03
n003115	0230_01	n008773	0082_01
n003115	0009_02	n005328	0010_01
n003115	0130_01	n005668	0017_01
n003115	0111_02	n008773	0193_01
n003115	0145_01	n005373	0056_01
n003115	0181_01	n005723	0595_02
n003115	0138_01	n005328	0200_01
n003115	0158_01	n005328	0080_01
n003115	0302_04	n009175	0059_01
n003115	0166_02	n004813	0055_01
n003775	0030_01	n003873	0341_01
n003775	0186_01	n005282	0094_02
n003775	0271_02	n006497	0112_01
n003775	0719_02	n005668	0035_01
n003775	0542_01	n008773	0335_03
n003775	0148_01	n007439	0142_05
n003775	0209_01	n005122	0076_01
n003775	0034_01	n003881	0134_01
n003775	0648_01	n004007	0231_01
n003775	0354_01	n005723	0031_04
n003775	0182_06	n008558	0298_01
n003775	0453_10	n008958	0062_01
n003775	0061_03	n005282	0166_01
n003775	0015_01	n007021	0326_01
n003775	0214_02	n006909	0192_02
n003775	0019_02	n004891	0037_02
n003775	0428_02	n008558	0049_01
n003775	0177_07	n005328	0019_02
n003775	0170_02	n004233	0593_01
n003775	0385_01	n005340	0520_02
n003775	0355_01	n008558	0292_01
n003775	0364_01	n005473	0211_01
n003775	0392_01	n008958	0350_01
n003775	0129_02	n004588	0138_01
n003775	0128_02	n005282	0135_01
n003775	0056_01	n008932	0138_02
n003775	0359_01	n005282	0032_03
n003775	0167_01	n004007	0238_01
n003775	0261_02	n004813	0031_01
n003775	0137_01	n004233	0072_01
n003775	0279_02	n005122	0158_01
n003775	0252_01	n004813	0360_01
n003775	0096_02	n005473	0141_01
n003775	0062_01	n004411	0567_01
n003775	0542_01	n008110	0107_01
n003775	0091_01	n005122	0172_02
n003775	0051_02	n004233	0133_01
n003775	0291_02	n004482	0211_01
n003775	0230_02	n004411	0257_01
n003775	0019_01	n004891	0591_01
n003775	0666_02	n004891	0082_02
n003775	0047_02	n003881	0073_01
n003775	0660_01	n004738	0329_03
n003775	0022_01	n004461	0102_01
n003775	0211_01	n005473	0213_01
n003775	0107_01	n004905	0146_01
n003775	0525_01	n008773	0187_01
n003775	0075_03	n004813	0069_01
n003775	0302_03	n004905	0282_01
n003775	0405_01	n004007	0355_01
n003775	0535_03	n003894	0019_01
n003775	0031_01	n003881	0236_01
n003775	0503_01	n003894	0507_01
n003775	0263_01	n004411	0001_02
n003775	0142_01	n004905	0491_01
n003775	0391_01	n004233	0062_03
n003775	0307_03	n005373	0115_01
n003775	0347_01	n003881	0157_03
n003775	0719_02	n009175	0209_01
n003775	0313_05	n008958	0093_01
n003775	0378_02	n005668	0069_02
n003775	0098_03	n004482	0243_01
n003775	0478_02	n007439	0036_01
n003775	0204_01	n004891	0022_01
n003775	0032_02	n005122	0091_03
n003775	0021_01	n004588	0035_01
n003775	0152_02	n004738	0499_01
n003775	0025_01	n005282	0048_02
n003775	0178_04	n008773	0392_01
n003775	0072_02	n004738	0499_04
n003775	0068_02	n008110	0466_01
n003775	0148_01	n004891	0037_03
n003775	0719_02	n008558	0269_01
n003775	0124_01	n004007	0030_02
n003775	0530_01	n008932	0568_02
n003775	0530_01	n005122	0211_01
n003775	0025_01	n004891	0331_01
n003775	0030_01	n003873	0447_01
n003775	0059_01	n008558	0276_01
n003775	0138_01	n004905	0240_01
n003775	0310_04	n004738	0036_06
n003775	0014_01	n005340	0365_05
n003775	0456_02	n004411	0040_02
n003775	0378_02	n004588	0328_01
n003775	0190_02	n007068	0070_01
n003775	0090_01	n008932	0405_02
n003775	0026_01	n004461	0142_01
n003775	0307_03	n004891	0081_03
n003775	0099_01	n005373	0003_04
n003775	0409_01	n005282	0349_02
n003775	0030_01	n006497	0224_02
n003873	0160_01	n006497	0010_01
n003873	0252_01	n009175	0012_01
n003873	0146_01	n004813	0559_01
n003873	0021_01	n009175	0204_02
n003873	0336_01	n003881	0018_01
n003873	0148_01	n008110	0096_05
n003873	0040_01	n004461	0175_01
n003873	0010_01	n005340	0246_01
n003873	0059_01	n004813	0499_01
n003873	0147_02	n006909	0226_05
n003873	0416_01	n006909	0011_01
n003873	0249_01	n005723	0195_01
n003873	0361_01	n005668	0031_01
n003873	0211_04	n008958	0095_01
n003873	0113_01	n007439	0043_03
n003873	0084_01	n008773	0099_01
n003873	0103_01	n008958	0333_03
n003873	0345_05	n007021	0093_01
n003873	0108_08	n005122	0324_01
n003873	0310_01	n008958	0188_02
n003873	0407_02	n004738	0378_01
n003873	0012_01	n005122	0085_01
n003873	0085_01	n008558	0229_01
n003873	0083_01	n004738	0026_05
n003873	0094_01	n005282	0209_01
n003873	0179_01	n006497	0045_01
n003873	0360_01	n004738	0402_02
n003873	0265_04	n004233	0045_01
n003873	0248_01	n005328	0093_01
n003873	0190_01	n004813	0066_01
n003873	0139_01	n005373	0222_01
n003873	0270_01	n008773	0231_01
n003873	0070_02	n005328	0007_01
n003873	0057_01	n008932	0202_02
n003873	0211_05	n005473	0546_02
n003873	0276_01	n006497	0103_01
n003873	0249_01	n009175	0040_01
n003873	0169_01	n005282	0045_01
n003873	0303_01	n005723	0356_02
n003873	0055_01	n004905	0287_01
n003873	0211_07	n007439	0207_01
n003873	0006_01	n008958	0291_01
n003873	0388_01	n004233	0148_02
n003873	0055_01	n007439	0020_02
n003873	0148_01	n008773	0362_01
n003873	0066_01	n004891	0162_04
n003873	0053_01	n008773	0199_01
n003873	0211_13	n005473	0250_02
n003873	0157_01	n005282	0092_01
n003873	0079_01	n007068	0024_01
n003873	0386_01	n004482	0235_01
n003873	0122_01	n005723	0042_04
n003873	0198_01	n007068	0098_01
n003873	0204_01	n004813	0027_01
n003873	0211_07	n004461	0143_01
n003873	0440_03	n005373	0230_02
n003873	0164_02	n003894	0162_01
n003873	0184_01	n004905	0195_01
n003873	0194_01	n003881	0123_01
n003873	0406_01	n005282	0108_02
n003873	0144_01	n005282	0169_02
n003873	0275_01	n005282	0346_03
n003873	0098_02	n005723	0273_02
n003873	0149_01	n004461	0126_02
n003873	0052_01	n005282	0058_01
n003873	0179_01	n004482	0088_01
n003873	0039_01	n003894	0011_01
n003873	0059_01	n008932	0425_01
n003873	0440_03	n006909	0013_02
n003873	0084_01	n005668	0059_01
n003873	0359_02	n005340	0252_01
n003873	0345_05	n004411	0104_01
n003873	0009_01	n004738	0318_01
n003873	0152_01	n008110	0368_01
n003873	0358_01	n006497	0249_01
n003873	0388_01	n005668	0046_01
n003873	0321_01	n007068	0078_02
n003873	0398_01	n005328	0091_03
n003873	0053_01	n005328	0055_01
n003873	0015_01	n005328	0222_01
n003873	0211_06	n008558	0177_01
n003873	0023_01	n007439	0158_03
n003873	0059_01	n007021	0320_01
n003873	0135_01	n004813	0116_01
n003873	0244_01	n004482	0204_01
n003873	0206_02	n008932	0321_02
n003873	0047_01	n006909	0133_01
n003873	0386_01	n004738	0144_03
n003873	0147_02	n005723	0237_01
n003873	0028_01	n008110	0038_01
n003873	0033_02	n005668	0100_03
n003873	0312_01	n008958	0354_01
n003873	0266_02	n005723	0562_02
n003873	0162_01	n004738	0241_01
n003873	0319_02	n003894	0160_01
n003873	0331_02	n004891	0158_04
n003881	0183_01	n008958	0701_02
n003881	0229_01	n005340	0180_03
n003881	0158_01	n007439	0161_01
n003881	0201_01	n005473	0252_01
n003881	0234_01	n005473	0055_03
n003881	0091_04	n009175	0052_01
n003881	0158_01	n006909	0186_01
n003881	0031_01	n005473	0174_03
n003881	0019_02	n004905	0149_01
n003881	0006_01	n004891	0246_01
n003881	0184_01	n004461	0373_01
n003881	0058_01	n005473	0551_01
n003881	0214_01	n005122	0264_02
n003881	0020_01	n008958	0324_05
n003881	0117_03	n005373	0256_01
n003881	0002_01	n005723	0127_01
n003881	0256_02	n004007	0190_03
n003881	0116_01	n004461	0017_01
n003881	0098_01	n006497	0294_01
n003881	0027_01	n005723	0548_01
n003881	0191_01	n007021	0201_01
n003881	0192_01	n004411	0157_03
n003881	0195_02	n004233	0007_01
n003881	0003_01	n004007	0238_01
n003881	0227_01	n004738	0236_01
n003881	0001_01	n008958	0249_01
n003881	0208_02	n007068	0344_04
n003881	0237_03	n007021	0013_01
n003881	0195_02	n004738	0306_02
n003881	0143_01	n006497	0214_01
n003881	0035_01	n004891	0004_05
n003881	0082_02	n004482	0204_01
n003881	0284_01	n005340	0024_01
n003881	0059_01	n005668	1070_01
n003881	0101_01	n008558	0057_01
n003881	0156_01	n005340	0493_01
n003881	0079_01	n005473	0167_01
n003881	0162_01	n006909	0027_01
n003881	0144_01	n004461	0105_01
n003881	0016_01	n005328	0061_01
n003881	0142_02	n008110	0070_01
n003881	0090_01	n004905	0341_01
n003881	0047_02	n004905	0118_01
n003881	0201_01	n004233	0146_02
n003881	0284_01	n008958	0096_01
n003881	0043_01	n004588	0004_02
n003881	0106_02	n005282	0006_01
n003881	0006_01	n005340	0388_02
n003881	0222_01	n008558	0310_02
n003881	0206_01	n004411	0053_02
n003881	0117_03	n004461	0073_01
n003881	0156_01	n005373	0110_01
n003881	0055_01	n007021	0198_01
n003881	0068_02	n004461	0158_01
n003881	0057_01	n004411	0132_04
n003881	0167_01	n008958	0276_01
n003881	0022_03	n004461	0018_01
n003881	0237_03	n007439	0512_01
n003881	0035_01	n008558	0317_01
n003881	0160_01	n007068	0077_03
n003881	0078_01	n004891	0147_01
n003881	0054_01	n004588	0081_02
n003881	0166_01	n005328	0164_01
n003881	0152_01	n005340	0354_01
n003881	0056_01	n005340	0465_01
n003881	0109_02	n005328	0140_01
n003881	0001_01	n008110	0364_01
n003881	0071_05	n004588	0234_01
n003881	0006_01	n008773	0178_01
n003881	0149_01	n007439	0131_01
n003881	0155_01	n008932	0247_02
n003881	0090_01	n004905	0208_01
n003881	0132_01	n004482	0208_01
n003881	0077_01	n007439	0268_04
n003881	0140_01	n004461	0123_01
n003881	0067_01	n005723	0342_03
n003881	0075_01	n008110	0514_02
n003881	0098_01	n004233	0164_01
n003881	0036_01	n008558	0396_01
n003881	0012_01	n009175	0078_01
n003881	0037_02	n006497	0050_01
n003881	0104_01	n004738	0314_01
n003881	0137_01	n006497	0060_01
n003881	0151_01	n004905	0221_01
n003881	0083_01	n005340	0018_01
n003881	0243_02	n004588	0056_01
n003881	0102_02	n008958	0123_01
n003881	0107_01	n004482	0117_01
n003881	0218_01	n005282	0078_02
n003881	0135_01	n008558	0073_01
n003881	0275_01	n005122	0241_02
