10	500
n006211	0183_01	n008056	0173_01
n006211	0473_01	n007169	0144_01
n006211	0183_01	n008056	0322_01
n007166	0214_02	n009287	0207_01
n007166	0158_02	n007951	0350_01
n007166	0040_01	n009199	0167_02
n007166	0461_01	n009287	0202_01
n007166	0447_01	n007951	0129_01
n007166	0184_02	n008829	0151_01
n007169	0169_01	n007246	0024_01
n007246	0230_02	n008829	0147_01
n007246	0202_01	n007951	0061_01
n007246	0119_01	n008361	0002_01
n007246	0419_02	n009287	0194_01
n007246	0006_01	n009287	0129_01
n007246	0248_01	n008361	0058_01
n007664	0119_01	n008056	0951_01
n007664	0060_02	n009199	0222_01
n007664	0048_01	n008361	0569_02
n007664	0022_01	n007951	0047_04
n007664	0012_01	n007909	0271_02
n007664	0072_01	n009199	0444_01
n007668	0041_03	n008361	0153_02
n007668	0001_01	n009283	0046_02
n007668	0340_01	n009287	0254_02
n007668	0143_01	n008361	0454_02
n007668	0901_01	n008361	0449_01
n007668	0049_02	n008361	0270_03
n007909	0241_02	n008361	0380_11
n007909	0244_03	n008361	0410_01
n007909	0325_01	n008829	0144_01
n007909	0257_02	n007951	0121_01
n007951	0092_01	n009283	0265_01
n007951	0090_02	n009283	0001_01
n007951	0219_03	n008361	0507_01
n008056	0806_01	n009199	0016_01
n008361	0118_01	n009283	0103_01
n008361	0499_01	n009287	0189_01
n008361	0085_01	n009199	0255_01
n008829	0067_01	n009199	0082_01
n009283	0325_01	n009287	0032_01
n000009	0053_01	0096_01
n000009	0167_01	0232_01
n000009	0135_01	0171_01
n000009	0059_01	0239_01
n000009	0093_01	0220_02
n000009	0004_01	0056_01
n000029	0030_01	0481_01
n000029	0324_01	0379_01
n000029	0137_01	0269_01
n000029	0242_02	0384_03
n000029	0311_02	0352_01
n000029	0074_01	0197_01
n000029	0066_02	0365_01
n000029	0146_01	0470_01
n000178	0162_02	0447_03
n000178	0088_01	0259_01
n000178	0075_01	0113_02
n000178	0088_01	0112_01
n000178	0075_01	0396_02
n000178	0136_06	0317_01
n000178	0094_02	0102_01
n000624	0125_02	0375_02
n000624	0260_02	0347_02
n000624	0161_01	0411_03
n000624	0137_01	0139_02
n000624	0092_01	0116_01
n000624	0002_01	0023_02
n000624	0320_02	0362_01
n000624	0269_01	0324_02
n000624	0233_02	0361_01
n000854	0073_01	0539_01
n000854	0042_01	0528_01
n000854	0439_01	0549_01
n000854	0179_01	0319_01
n000854	0076_01	0196_01
n000854	0322_01	0519_01
n000854	0020_01	0045_01
n001211	0007_02	0135_01
n001211	0133_02	0372_01
n001211	0197_01	0328_02
n001211	0074_01	0263_01
n001211	0066_01	0269_01
n001211	0275_02	0443_01
n001211	0154_01	0219_01
n001211	0007_02	0280_01
n001211	0252_01	0328_02
n001302	0043_02	0097_01
n001302	0110_02	0217_01
n001302	0197_01	0334_01
n001302	0160_01	0204_02
n001302	0061_01	0155_02
n001302	0065_01	0193_03
n001302	0313_03	0401_01
n001302	0114_01	0130_02
n001302	0046_02	0074_02
n001302	0210_01	0721_01
n001302	0143_01	0164_03
n001302	0185_01	0202_01
n001302	0046_02	0320_01
n001302	0066_02	0308_01
n001302	0084_01	0169_04
n001418	0201_01	0230_03
n001418	0067_01	0197_01
n001418	0005_02	0250_02
n001418	0100_01	0423_01
n001418	0208_01	0265_01
n001467	0020_01	0029_02
n001467	0052_01	0114_01
n001467	0105_01	0127_01
n001467	0087_01	0135_02
n001467	0043_03	0327_02
n001467	0150_01	0430_03
n001467	0003_01	0013_01
n001467	0034_02	0143_02
n001467	0142_01	0421_03
n001710	0031_01	0065_01
n001710	0017_02	0068_02
n001710	0026_02	0124_01
n001710	0580_01	0582_01
n001710	0057_02	0123_02
n001836	0179_02	0257_01
n001836	0076_01	0129_02
n001836	0119_01	0284_01
n001836	0054_01	0167_02
n002081	0114_01	0393_01
n002081	0346_01	0393_01
n002081	0043_01	0351_02
n002081	0080_03	0360_01
n002081	0004_01	0457_01
n002081	0123_01	0134_01
n002081	0005_01	0063_01
n002081	0128_01	0130_01
n002081	0111_01	0504_01
n002081	0060_01	0294_01
n002081	0064_02	0131_01
n002081	0014_03	0467_01
n002081	0041_01	0109_01
n002081	0149_01	0294_01
n002081	0080_03	0331_01
n002081	0156_01	0437_01
n002081	0020_02	0425_01
n002153	0198_02	0374_01
n002153	0139_03	0512_01
n002153	0095_01	0126_02
n002153	0028_01	0432_01
n002153	0079_01	0479_01
n002153	0276_01	0367_01
n002257	0020_01	0059_01
n002257	0047_01	0152_01
n002257	0080_01	0151_02
n002257	0011_01	0146_01
n002257	0024_01	0050_02
n002257	0154_03	0200_02
n002257	0112_01	0140_02
n002257	0011_01	0123_01
n002257	0115_01	0119_01
n002257	0006_01	0033_02
n002257	0010_02	0098_01
n002715	0038_02	0155_02
n002715	0303_02	0308_01
n002715	0042_02	0059_02
n002715	0276_01	0435_01
n002715	0031_01	0053_09
n002715	0226_01	0249_01
n002715	0057_02	0282_01
n002715	0053_07	0200_01
n002715	0203_06	0324_02
n002715	0012_01	0335_01
n002715	0074_01	0139_01
n002855	0369_01	0383_02
n002855	0036_01	0272_01
n002855	0130_01	0314_01
n002855	0241_03	0386_01
n002855	0300_03	0463_01
n002855	0004_01	0456_01
n002855	0056_01	0159_01
n002855	0163_01	0194_02
n002855	0051_01	0435_02
n002855	0103_03	0259_01
n002855	0080_01	0302_01
n002855	0239_01	0408_02
n002855	0017_03	0334_01
n002855	0026_02	0087_01
n003277	0266_01	0272_01
n003277	0087_01	0402_01
n003277	0114_02	0133_01
n003277	0139_02	0277_01
n003277	0046_01	0089_01
n003277	0045_03	0070_01
n003277	0126_01	0307_02
n003277	0015_01	0192_01
n003277	0196_01	0210_01
n003277	0280_05	0314_01
n003277	0082_01	0091_02
n003277	0306_01	0427_01
n003277	0150_01	0182_02
n003277	0232_01	0269_01
n003288	0118_01	0349_02
n003288	0043_01	0396_01
n003288	0165_01	0188_01
n003288	0052_01	0069_01
n003288	0095_01	0301_01
n003288	0127_01	0450_01
n003288	0409_02	0528_01
n003288	0210_01	0375_01
n003288	0045_01	0374_01
n003288	0087_01	0251_01
n003288	0095_01	0170_01
n003288	0032_02	0229_01
n003288	0186_01	0392_01
n003288	0031_01	0078_01
n003288	0165_01	0340_01
n003288	0040_01	0126_01
n003958	0117_01	0306_01
n003958	0093_01	0393_01
n003958	0397_02	0410_01
n003958	0206_01	0458_01
n003958	0236_01	0464_01
n003958	0166_01	0359_01
n003958	0219_01	0390_01
n003958	0220_01	0352_01
n003958	0061_02	0261_01
n003958	0138_01	0382_01
n003958	0022_01	0138_01
n004050	0172_02	0375_02
n004050	0528_01	0716_02
n004050	0221_02	0259_03
n004050	0164_02	0658_02
n004050	0105_02	0332_02
n004050	0001_02	0303_01
n004050	0025_01	0715_01
n004050	0047_01	0137_01
n004050	0089_02	0293_01
n004050	0052_01	0159_01
n004050	0314_01	0568_02
n004338	0209_01	0527_01
n004338	0022_01	0602_02
n004338	0040_02	0145_01
n004338	0142_01	0148_01
n004338	0177_01	0277_01
n004338	0149_01	0591_02
n004338	0031_02	0219_01
n004338	0134_01	0495_01
n004338	0239_02	0547_01
n004338	0289_01	0366_03
n004635	0068_01	0109_01
n004635	0039_02	0289_02
n004635	0009_01	0201_01
n004635	0061_01	0333_03
n004635	0067_01	0225_02
n004635	0090_01	0344_01
n004635	0226_01	0327_01
n004635	0177_01	0287_02
n004635	0092_01	0225_02
n004658	0070_01	0193_01
n004658	0025_08	0108_03
n004658	0098_01	0245_01
n004658	0369_02	0396_03
n004658	0055_01	0159_10
n004658	0181_01	0181_03
n004658	0101_03	0291_04
n004658	0030_04	0229_05
n004658	0051_01	0196_01
n004658	0030_04	0100_01
n004658	0084_05	0159_14
n004658	0045_01	0132_01
n004719	0172_02	0422_01
n004719	0026_01	0456_01
n004719	0125_01	0173_01
n004719	0061_01	0429_01
n004719	0047_01	0453_01
n004719	0080_02	0084_01
n004719	0003_01	0406_06
n004719	0162_01	0171_01
n004738	0167_02	0249_06
n004738	0178_01	0544_01
n004738	0072_01	0219_01
n004738	0042_04	0334_01
n004738	0118_04	0129_02
n004738	0005_02	0198_01
n004738	0099_02	0287_02
n004738	0306_02	0567_01
n004738	0131_07	0164_02
n004738	0068_06	0452_04
n004738	0290_02	0526_03
n004738	0218_04	0432_03
n004738	0334_01	0434_05
n004738	0148_01	0318_01
n004738	0254_02	0545_05
n004911	0087_01	0464_01
n004911	0010_02	0187_01
n004911	0158_01	0291_01
n004911	0034_05	0138_01
n004911	0113_02	0236_02
n004911	0284_01	0314_01
n004911	0054_04	0268_01
n005088	0011_01	0545_01
n005088	0071_02	0197_02
n005088	0129_01	0524_01
n005088	0090_02	0161_03
n005088	0112_01	0187_01
n005088	0141_01	0519_02
n005088	0088_01	0135_03
n005088	0033_01	0096_01
n005088	0082_01	0252_02
n005088	0167_01	0464_01
n005088	0002_01	0252_02
n005088	0010_02	0074_01
n005088	0040_01	0130_03
n005136	0135_01	0500_01
n005136	0050_01	0239_01
n005136	0303_01	0339_02
n005136	0205_01	0236_02
n005136	0067_02	0114_01
n005136	0248_01	0263_01
n005136	0209_01	0485_01
n005136	0262_02	0519_01
n005136	0141_01	0188_01
n005136	0070_02	0471_02
n005136	0083_01	0222_02
n005136	0338_01	0345_01
n005136	0010_01	0318_01
n005136	0234_01	0276_01
n005225	0039_02	0142_01
n005225	0243_01	0399_04
n005225	0085_01	0141_01
n005225	0046_01	0388_01
n005225	0122_02	0147_03
n005225	0048_02	0131_08
n005225	0079_03	0136_01
n005225	0073_03	0261_01
n005306	0048_01	0172_02
n005306	0025_01	0195_01
n005306	0274_02	0388_01
n005306	0386_03	0402_02
n005306	0130_01	0252_01
n005306	0031_04	0077_01
n005306	0188_02	0359_01
n005306	0015_01	0169_01
n005306	0094_02	0354_04
n005306	0026_02	0045_01
n005306	0150_01	0195_01
n005306	0046_03	0257_01
n005306	0232_01	0374_01
n005306	0069_01	0165_01
n005312	0025_01	0276_07
n005312	0246_01	0276_07
n005312	0009_01	0021_01
n005312	0195_01	0492_01
n005312	0048_01	0459_01
n005312	0080_01	0568_01
n005312	0059_01	0069_01
n005312	0150_01	0545_01
n005312	0116_01	0421_01
n005448	0020_01	0046_01
n005448	0078_01	0092_01
n005448	0056_01	0200_01
n005448	0117_01	0202_01
n005448	0163_01	0225_01
n005474	0048_02	0072_02
n005474	0087_02	0288_04
n005474	0050_05	0121_01
n005474	0035_03	0206_13
n005474	0020_03	0263_04
n005474	0138_03	0769_01
n005474	0359_01	0726_03
n005474	0106_01	0144_01
n005474	0094_04	0163_01
n005474	0164_01	0288_04
n005474	0061_01	0623_01
n005474	0050_08	0207_07
n005648	0062_01	0068_02
n005648	0040_03	0183_01
n005648	0066_01	0447_01
n005648	0025_01	0094_01
n005648	0282_01	0304_02
n005648	0012_01	0025_01
n005648	0191_01	0282_01
n005764	0014_01	0125_01
n005764	0018_03	0303_01
n005764	0037_01	0318_01
n005764	0055_03	0211_04
n005764	0147_01	0194_02
n005764	0030_01	0133_01
n005764	0314_01	0320_01
n005764	0164_01	0250_01
n005764	0165_02	0215_01
n005764	0135_01	0337_01
n005764	0104_01	0165_02
n006301	0035_01	0480_01
n006301	0006_01	0008_01
n006301	0114_01	0199_01
n006301	0324_01	0340_01
n006301	0147_01	0297_01
n006301	0246_02	0253_01
n006301	0251_01	0275_01
n006301	0115_01	0466_02
n007146	0029_01	0043_02
n007146	0062_01	0156_02
n007146	0038_01	0254_02
n007146	0172_01	0173_01
n007146	0027_01	0141_01
n007146	0147_01	0229_01
n007146	0012_01	0144_01
n007146	0006_01	0165_02
n007240	0190_01	0231_01
n007240	0094_01	0265_03
n007240	0079_01	0228_01
n007240	0062_01	0072_01
n007240	0276_01	0282_03
n007240	0039_01	0078_01
n007240	0017_01	0328_03
n007240	0021_01	0422_03
n007240	0172_02	0214_01
n007240	0088_03	0125_02
n007296	0057_01	0066_01
n007296	0007_01	0045_01
n007296	0080_01	0323_02
n007296	0025_01	0058_01
n007296	0067_01	0142_01
n007296	0044_02	0059_01
n007296	0071_01	0109_01
n007296	0036_01	0083_01
n007474	0223_01	0278_01
n007474	0146_01	0240_01
n007474	0156_01	0305_01
n007474	0202_01	0434_01
n007474	0214_03	0379_01
n007474	0223_01	0276_01
n007474	0133_01	0406_01
n007474	0259_03	0353_01
n007474	0219_01	0223_01
n007474	0118_01	0126_01
n007474	0034_01	0280_01
n007919	0280_01	0377_01
n007919	0310_01	0541_01
n007919	0359_01	0583_01
n007919	0466_02	0507_01
n007919	0226_01	0355_01
n007919	0080_01	0231_01
n007919	0050_01	0097_02
n007919	0465_01	0557_01
n007919	0540_01	0560_01
n007919	0018_01	0039_01
n007919	0150_01	0310_01
n007919	0065_01	0218_01
n007919	0042_01	0392_01
n007919	0272_01	0275_01
n007919	0249_01	0558_01
n008015	0150_01	0158_02
n008015	0012_02	0368_01
n008015	0065_01	0083_03
n008015	0282_02	0290_02
n008015	0102_01	0167_02
n008015	0149_01	0172_01
n008015	0091_01	0123_01
n008015	0018_01	0031_01
n008015	0083_03	0241_01
n008020	0015_02	0047_02
n008020	0424_03	0606_03
n008020	0279_03	0561_03
n008020	0014_02	0094_03
n008020	0303_02	0594_02
n008020	0028_03	0174_01
n008020	0011_03	0036_03
n008020	0007_02	0183_02
n008020	0021_02	0663_04
n008020	0028_03	0047_02
n008020	0068_02	0291_02
n008436	0161_02	0235_02
n008436	0275_01	0338_03
n008436	0331_01	0718_01
n008436	0169_01	0395_01
n008436	0300_01	0399_02
n008436	0208_03	0267_03
n008436	0264_01	0401_01
n008436	0037_02	0268_01
n008436	0073_01	0194_11
n008662	0139_02	0150_02
n008662	0176_04	0415_01
n008662	0207_01	0446_02
n008662	0067_01	0658_01
n008662	0070_01	0164_02
n008662	0021_01	0130_01
n009123	0011_01	0518_01
n009123	0039_01	0075_01
n009123	0015_02	0361_01
n009123	0161_01	0488_01
n009123	0446_01	0491_04
n009123	0103_02	0135_01
n009123	0209_01	0277_01
n009123	0040_01	0041_01
n009123	0118_01	0191_02
n009285	0154_01	0250_01
n009285	0010_01	0157_01
n009285	0051_01	0279_01
n009285	0070_02	0234_01
n009285	0010_02	0246_01
n009285	0096_01	0205_01
n009285	0148_01	0230_01
n009285	0101_01	0270_02
n009285	0004_04	0271_01
n009285	0159_01	0181_01
n009285	0101_01	0312_02
n009285	0210_01	0238_01
n009285	0065_01	0154_01
n009285	0149_01	0175_01
n009285	0039_01	0169_01
n009285	0178_01	0291_01
n009285	0151_01	0175_01
n009285	0271_01	0280_01
n009288	0131_02	0138_01
n009288	0176_01	0322_01
n009288	0011_01	0206_01
n009288	0187_01	0346_01
n009288	0106_03	0290_02
n009288	0174_01	0238_04
n009288	0193_01	0345_01
n009291	0204_02	0296_01
n009291	0128_01	0298_01
n009291	0071_01	0156_01
n009291	0001_02	0298_01
n009291	0002_01	0135_01
n009291	0053_03	0138_01
n009291	0062_01	0244_01
n009291	0005_01	0111_01
n009291	0287_01	0309_01
n009291	0010_02	0266_01
n009291	0167_01	0211_01
n009291	0220_01	0221_01
n009294	0036_01	0225_01
n009294	0063_01	0139_02
n009294	0087_01	0217_03
n009294	0102_01	0178_01
n009294	0017_01	0122_01
n009294	0016_03	0087_01
n009294	0096_01	0250_01
n009294	0140_01	0171_01
n009294	0005_02	0106_01
n009294	0067_01	0178_01
n000009	0088_01	n000029	0180_01
n000009	0039_01	n009294	0215_04
n000009	0160_01	n005764	0017_01
n000009	0242_01	n005136	0495_02
n000009	0014_01	n001211	0168_02
n000009	0103_01	n007474	0084_01
n000009	0040_01	n004050	0071_01
n000009	0159_01	n006301	0009_01
n000009	0206_01	n007919	0307_01
n000009	0010_01	n007919	0556_01
n000009	0348_01	n004658	0396_03
n000009	0243_01	n005474	0263_02
n000009	0125_01	n008015	0042_02
n000009	0225_01	n002153	0281_02
n000009	0043_01	n002153	0155_02
n000009	0015_01	n003958	0391_01
n000009	0135_01	n005306	0206_02
n000009	0039_01	n005088	0053_01
n000009	0356_06	n001836	0012_01
n000009	0239_01	n000854	0368_01
n000009	0244_01	n007474	0438_01
n000009	0125_01	n002855	0287_01
n000009	0310_01	n008015	0199_01
n000009	0013_01	n008436	0121_01
n000029	0493_01	n005448	0289_01
n000029	0018_01	n005764	0176_02
n000029	0445_01	n001418	0114_03
n000029	0042_01	n007919	0098_01
n000029	0005_01	n005474	0068_01
n000029	0067_01	n001836	0038_01
n000029	0015_01	n004635	0346_01
n000029	0159_01	n002081	0061_02
n000029	0328_01	n007919	0075_01
n000178	0018_01	n001418	0295_01
n000178	0160_01	n002081	0075_01
n000178	0218_01	n002855	0114_02
n000178	0142_01	n009288	0079_03
n000178	0001_01	n007474	0117_01
n000178	0080_01	n005088	0004_01
n000178	0070_07	n004911	0245_01
n000178	0166_01	n005136	0494_01
n000178	0094_02	n000854	0442_01
n000178	0056_01	n004050	0344_02
n000178	0096_01	n003288	0515_01
n000178	0096_01	n002153	0421_01
n000178	0447_03	n004338	0601_02
n000178	0079_01	n008015	0122_01
n000178	0428_01	n001418	0064_01
n000178	0317_01	n005088	0020_01
n000178	0087_02	n001710	0221_02
n000178	0027_03	n007146	0109_01
n000178	0040_01	n009288	0010_02
n000178	0058_01	n005136	0012_01
n000178	0195_02	n004658	0063_03
n000178	0166_01	n008662	0139_02
n000624	0392_01	n009285	0067_02
n000624	0072_01	n004719	0211_01
n000624	0066_02	n002257	0059_01
n000624	0182_01	n004338	0587_01
n000624	0362_01	n007240	0101_01
n000624	0321_02	n006301	0507_02
n000624	0061_01	n007146	0172_01
n000624	0137_01	n001710	0063_01
n000624	0395_01	n007919	0239_01
n000624	0036_01	n007296	0083_01
n000624	0044_01	n008436	0119_02
n000624	0118_01	n005648	0236_01
n000624	0123_01	n005312	0445_01
n000624	0281_04	n002153	0286_02
n000624	0466_01	n005306	0046_01
n000624	0471_02	n005648	0025_01
n000624	0471_01	n008662	0019_02
n000854	0200_02	n002855	0195_01
n000854	0163_02	n004050	0384_01
n000854	0245_01	n009294	0084_01
n000854	0044_01	n005088	0087_01
n000854	0386_01	n005088	0158_04
n000854	0444_01	n004911	0027_02
n000854	0020_02	n005136	0330_01
n000854	0546_01	n001836	0353_01
n000854	0034_01	n001211	0002_03
n000854	0053_01	n001836	0257_01
n000854	0262_01	n004719	0025_01
n000854	0001_01	n008662	0003_01
n000854	0148_01	n009291	0105_01
n000854	0094_01	n005088	0136_02
n000854	0205_01	n007919	0113_01
n001211	0302_01	n004738	0310_02
n001211	0107_01	n007146	0065_01
n001211	0282_02	n003277	0217_01
n001211	0085_01	n004719	0076_01
n001211	0066_01	n008020	0568_02
n001211	0367_02	n002153	0027_02
n001211	0253_03	n002081	0442_01
n001211	0066_01	n002715	0010_01
n001211	0156_01	n003288	0090_01
n001211	0188_01	n002855	0313_01
n001211	0451_01	n004911	0141_02
n001211	0456_02	n007146	0231_01
n001211	0027_01	n001710	0587_01
n001211	0190_02	n001418	0455_01
n001211	0250_01	n004338	0333_02
n001211	0418_01	n003958	0172_01
n001211	0342_01	n005474	0146_05
n001211	0146_01	n005088	0175_02
n001211	0004_01	n001302	0270_01
n001211	0203_01	n004719	0448_02
n001302	0675_02	n004635	0075_01
n001302	0198_01	n006301	0434_02
n001302	0603_01	n005225	0028_01
n001302	0182_02	n002257	0106_01
n001302	0169_04	n005764	0214_01
n001302	0039_02	n004719	0126_03
n001302	0212_01	n009285	0281_02
n001302	0308_01	n007474	0011_01
n001302	0173_01	n006301	0134_01
n001302	0585_01	n004719	0140_01
n001302	0129_01	n002257	0022_02
n001302	0010_01	n002153	0124_03
n001302	0187_02	n007240	0030_02
n001302	0320_01	n009294	0034_01
n001302	0210_01	n005088	0084_01
n001302	0023_02	n009294	0208_02
n001302	0183_02	n002081	0008_01
n001302	0011_02	n006301	0055_01
n001302	0114_01	n007474	0035_02
n001302	0067_01	n005764	0318_01
n001302	0177_03	n004911	0076_01
n001302	0092_02	n009285	0147_01
n001302	0198_01	n002855	0435_02
n001302	0037_01	n006301	0223_01
n001418	0339_02	n005225	0044_02
n001418	0361_03	n006301	0026_01
n001418	0434_01	n001836	0139_01
n001418	0249_01	n003288	0188_01
n001418	0282_01	n001467	0041_01
n001418	0238_01	n004338	0133_03
n001418	0199_01	n007146	0232_01
n001418	0354_01	n004911	0010_02
n001418	0132_01	n002153	0364_02
n001418	0381_01	n006301	0156_01
n001418	0330_01	n005312	0575_01
n001418	0466_02	n008436	0033_02
n001418	0140_01	n001467	0007_01
n001418	0236_02	n008020	0312_01
n001467	0009_02	n003277	0070_01
n001467	0143_02	n002153	0583_01
n001467	0048_02	n004911	0088_01
n001467	0129_01	n008020	0414_02
n001467	0073_01	n004635	0109_01
n001467	0117_02	n009285	0297_03
n001467	0432_01	n005448	0034_01
n001467	0143_02	n008020	0072_02
n001467	0258_03	n005448	0016_01
n001467	0002_01	n004658	0154_01
n001467	0064_05	n007240	0023_01
n001467	0415_01	n005312	0036_02
n001467	0007_01	n005648	0132_01
n001467	0095_01	n005136	0042_01
n001467	0201_03	n007919	0099_01
n001710	0123_02	n004635	0174_01
n001710	0221_02	n004338	0345_02
n001710	0008_01	n004338	0198_02
n001710	0036_01	n006301	0243_02
n001710	0122_01	n005312	0245_01
n001710	0593_01	n005648	0218_01
n001710	0134_01	n005764	0032_01
n001710	0130_01	n007919	0179_01
n001710	0298_02	n008436	0731_03
n001710	0020_01	n008020	0073_01
n001710	0046_03	n007240	0022_01
n001710	0592_01	n005136	0246_01
n001710	0593_01	n009288	0247_03
n001710	0057_02	n002081	0152_01
n001710	0210_02	n003958	0442_01
n001710	0023_01	n003288	0505_01
n001710	0103_02	n009123	0493_02
n001710	0174_01	n005225	0182_02
n001836	0027_01	n005312	0111_01
n001836	0231_01	n004635	0066_01
n001836	0072_01	n002081	0220_01
n001836	0278_01	n005312	0515_01
n001836	0209_01	n008020	0040_02
n001836	0360_02	n002153	0191_03
n001836	0202_02	n005648	0252_01
n001836	0390_02	n005648	0285_02
n001836	0100_01	n009288	0346_01
n001836	0006_01	n007240	0022_01
n001836	0129_02	n005136	0366_03
n001836	0006_01	n004911	0100_01
n001836	0019_01	n005474	0055_02
n001836	0188_02	n005764	0124_02
n002081	0131_01	n003277	0423_01
n002081	0293_01	n005312	0451_01
n002081	0151_02	n002257	0079_01
n002081	0004_01	n007919	0238_01
n002081	0075_01	n005764	0037_01
n002081	0152_01	n008662	0144_01
n002081	0129_01	n005136	0167_01
n002081	0039_01	n002153	0110_02
n002081	0446_01	n009285	0298_01
n002081	0064_02	n009291	0106_01
n002081	0132_01	n005448	0016_01
n002081	0049_02	n005448	0030_01
n002081	0026_01	n004050	0193_03
n002081	0052_01	n007146	0148_02
n002081	0258_01	n008662	0159_01
n002081	0067_01	n008015	0019_02
n002153	0019_03	n007296	0023_01
n002153	0109_02	n005225	0362_02
n002153	0260_01	n005312	0104_01
n002153	0552_04	n008436	0051_01
n002153	0552_04	n005312	0265_01
n002153	0208_02	n007240	0160_01
n002153	0377_02	n008020	0471_01
n002153	0041_01	n004911	0314_01
n002153	0053_01	n003288	0083_02
n002153	0262_03	n005448	0126_01
n002153	0153_01	n006301	0260_01
n002153	0566_02	n004738	0061_02
n002153	0270_01	n005448	0117_02
n002153	0498_01	n008436	0124_02
n002153	0155_02	n008015	0124_01
n002153	0103_03	n005312	0557_01
n002153	0246_01	n004338	0034_01
n002153	0111_01	n003277	0175_01
n002257	0075_01	n008436	0146_01
n002257	0046_01	n002855	0263_01
n002257	0050_02	n003277	0181_01
n002257	0428_01	n009288	0254_01
n002257	0070_02	n003277	0240_01
n002257	0502_01	n009291	0062_01
n002257	0113_01	n007296	0320_01
n002257	0032_02	n007240	0214_01
n002257	0126_01	n004658	0177_01
n002257	0037_02	n003958	0104_01
n002257	0034_01	n009123	0207_01
n002257	0028_01	n008662	0129_02
n002257	0107_03	n003277	0360_02
n002257	0037_02	n007296	0070_01
n002257	0151_03	n004338	0227_01
n002257	0034_01	n007296	0010_01
n002715	0190_01	n008662	0150_02
n002715	0237_02	n007240	0171_02
n002715	0192_01	n004719	0273_03
n002715	0006_01	n004738	0025_01
n002715	0123_01	n005088	0523_01
n002715	0042_02	n005225	0151_01
n002715	0296_01	n003958	0160_01
n002715	0177_01	n003277	0070_01
n002715	0030_01	n009291	0179_01
n002715	0312_01	n009123	0079_01
n002715	0258_01	n005136	0190_01
n002715	0078_01	n007146	0075_01
n002715	0053_01	n007240	0129_02
n002715	0020_01	n003288	0045_01
n002855	0253_06	n008662	0111_01
n002855	0294_01	n003288	0165_09
n002855	0240_01	n007296	0022_01
n002855	0215_01	n005088	0141_01
n002855	0229_01	n008436	0385_02
n002855	0463_01	n005225	0128_02
n002855	0248_01	n007474	0351_01
n002855	0069_01	n008436	0403_01
n002855	0138_01	n009288	0083_02
n002855	0066_01	n005088	0044_01
n002855	0320_01	n009288	0074_01
n002855	0145_01	n003288	0251_01
n002855	0072_01	n003958	0034_01
n002855	0090_01	n004635	0103_01
n002855	0136_01	n005648	0065_01
n002855	0052_02	n004635	0297_01
n002855	0227_01	n004911	0130_01
n002855	0476_01	n004719	0406_06
n002855	0074_01	n005648	0083_01
n002855	0160_01	n007146	0309_02
n002855	0276_01	n008015	0366_02
n003277	0227_02	n003288	0102_02
n003277	0337_01	n004338	0232_01
n003277	0070_01	n007146	0040_01
n003277	0034_01	n008020	0073_01
n003277	0117_01	n007474	0319_02
n003277	0133_01	n004719	0446_01
n003277	0129_02	n005648	0185_02
n003277	0307_02	n008436	0208_03
n003277	0047_01	n009288	0119_02
n003277	0142_03	n006301	0103_01
n003277	0288_03	n007296	0067_01
n003277	0297_01	n005312	0072_01
n003277	0025_01	n009123	0022_01
n003277	0125_01	n005225	0149_01
n003277	0010_01	n003288	0426_01
n003277	0414_01	n004738	0034_01
n003288	0336_01	n007474	0406_01
n003288	0472_01	n005136	0310_01
n003288	0636_01	n004338	0095_02
n003288	0567_02	n005648	0191_01
n003288	0578_01	n007474	0099_01
n003288	0092_01	n008662	0095_01
n003288	0319_02	n003958	0463_01
n003288	0468_01	n005448	0286_01
n003288	0312_01	n004911	0056_01
n003288	0113_01	n009285	0162_01
n003288	0353_01	n009123	0296_01
n003288	0305_01	n007146	0211_03
n003288	0095_01	n004719	0069_01
n003288	0195_02	n009288	0155_05
n003288	0429_01	n004050	0434_04
n003958	0287_01	n009294	0274_02
n003958	0241_01	n007296	0071_01
n003958	0368_02	n004719	0035_01
n003958	0415_02	n004338	0234_01
n003958	0033_04	n009291	0095_01
n003958	0346_02	n005136	0058_01
n003958	0119_01	n009294	0184_01
n004050	0355_01	n005764	0132_02
n004050	0253_03	n009285	0205_01
n004050	0399_01	n009123	0343_03
n004050	0156_01	n005648	0111_01
n004050	0078_01	n008436	0789_01
n004050	0334_02	n004719	0033_01
n004338	0136_01	n005448	0341_01
n004338	0495_01	n005136	0015_01
n004338	0448_02	n005474	0195_01
n004338	0614_03	n008662	0144_01
n004338	0018_02	n007240	0416_01
n004338	0179_01	n004635	0019_01
n004338	0272_01	n005312	0337_01
n004338	0246_01	n005448	0258_01
n004338	0642_01	n008662	0183_01
n004338	0283_01	n005764	0214_01
n004635	0150_02	n008015	0181_01
n004635	0073_02	n007146	0056_01
n004635	0063_01	n008015	0047_01
n004635	0303_03	n007474	0430_01
n004635	0351_01	n007474	0016_01
n004635	0237_02	n005306	0064_02
n004635	0089_07	n005648	0020_01
n004635	0179_01	n005764	0339_01
n004635	0091_01	n009123	0320_01
n004635	0005_02	n005306	0065_01
n004635	0287_02	n005648	0058_02
n004658	0400_05	n005648	0457_01
n004658	0231_03	n007919	0122_01
n004658	0050_04	n005764	0302_01
n004658	0412_01	n008015	0194_01
n004658	0222_01	n009294	0197_06
